Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
2,1729806835016,24/10/2024 21:53:55,1729785235016,-6,24/10/2024 09:53:55,183710,7,task-ufqh,,40900344,m6ntsj6e,11935138,,complete,ueowhy,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1858x959,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,2275.68800000596,2261.687999999999,2275.68800000596,2275.68800000596,2261.687999999999,2275.68800000596,1,2275.68800000596,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1729807685073,24/10/2024 22:08:05,1729786085073,-6,24/10/2024 10:08:05,183710,7,task-ufqh,,40900344,m6ntsj6e,11935138,,complete,ueowhy,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1858x959,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,850067.7999999999,850051.1,850067.7999999999,850067.7999999999,850051.1,850067.7999999999,1,850067.7999999999,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1729807694163,24/10/2024 22:08:14,1729786094163,-6,24/10/2024 10:08:14,183710,7,task-ufqh,,40900344,m6ntsj6e,11935138,,complete,ueowhy,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1858x959,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,9546,7343.199999999953,9108.099999999977,9110.79999999702,7343.199999999953,9108.099999999977,9110.79999999702,1,7343.199999999953,1767.5999999970663,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1729807694164,24/10/2024 22:08:14,1729786094164,-6,24/10/2024 10:08:14,183710,7,task-ufqh,,40900344,m6ntsj6e,11935138,,complete,ueowhy,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1858x959,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,,,,,,info,END,,,861371,,,,0,,,,,,,,,,
1,1732799348650,28/11/2024 13:09:08,1732781348650,-5,28/11/2024 03:09:08,183710,7,task-ufqh,,41673045,v06yehvd,12164951,,complete,yhnlsa,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,961x600,961x512,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1732799354231,28/11/2024 13:09:14,1732781354231,-5,28/11/2024 03:09:14,183710,7,task-ufqh,,41673045,v06yehvd,12164951,,complete,yhnlsa,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,961x600,961x512,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,5590.5,5584,5590.5,5590.5,5584,5590.5,1,5590.5,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1732800103991,28/11/2024 13:21:43,1732782103991,-5,28/11/2024 03:21:43,183710,7,task-ufqh,,41673045,v06yehvd,12164951,,complete,yhnlsa,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,961x600,1442x768,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,749765.8999999985,749757.3,749765.8999999985,749765.8999999985,749757.3,749765.8999999985,1,749765.8999999985,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1732800151885,28/11/2024 13:22:31,1732782151885,-5,28/11/2024 03:22:31,183710,7,task-ufqh,,41673045,v06yehvd,12164951,,complete,yhnlsa,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,961x600,1442x768,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,5598,4933.79999999993,47889,47903.59999999846,4933.79999999993,47889,47903.59999999846,1,4933.79999999993,42969.79999999853,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1732800151888,28/11/2024 13:22:31,1732782151888,-5,28/11/2024 03:22:31,183710,7,task-ufqh,,41673045,v06yehvd,12164951,,complete,yhnlsa,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,961x600,1442x768,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,,,,,,info,END,,,803213,,,,0,,,,,,,,,,
1,1729890334454,25/10/2024 21:05:34,1729872334454,-5,25/10/2024 11:05:34,183710,7,task-ufqh,,40921751,izovnjwf,11941590,,complete,ejjfqr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1729890336493,25/10/2024 21:05:36,1729872336493,-5,25/10/2024 11:05:36,183710,7,task-ufqh,,40921751,izovnjwf,11941590,,complete,ejjfqr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,2058.2000000000235,2050.2,2058.2000000000235,2058.2000000000235,2050.2,2058.2000000000235,1,2058.2000000000235,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1729891059628,25/10/2024 21:17:39,1729873059628,-5,25/10/2024 11:17:39,183710,7,task-ufqh,,40921751,izovnjwf,11941590,,complete,ejjfqr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,723135.7000000001,723125.6,723135.7000000001,723135.7000000001,723125.6,723135.7000000001,1,723135.7000000001,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1729891067030,25/10/2024 21:17:47,1729873067030,-5,25/10/2024 11:17:47,183710,7,task-ufqh,,40921751,izovnjwf,11941590,,complete,ejjfqr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,3277,3616.9000000000233,7400.5,7412,3616.9000000000233,7400.5,7412,1,3616.9000000000233,3795.0999999999767,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1729891067031,25/10/2024 21:17:47,1729873067031,-5,25/10/2024 11:17:47,183710,7,task-ufqh,,40921751,izovnjwf,11941590,,complete,ejjfqr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,,,,,,info,END,,,732552,,,,0,,,,,,,,,,
1,1729843091156,25/10/2024 07:58:11,1729825091156,-5,24/10/2024 21:58:11,183710,7,task-ufqh,,40906682,ei66b798,11936703,,complete,jvpsxz,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,866x666,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1729843093809,25/10/2024 07:58:13,1729825093809,-5,24/10/2024 21:58:13,183710,7,task-ufqh,,40906682,ei66b798,11936703,,complete,jvpsxz,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,866x666,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,2674.139999976158,2665.34,2674.139999976158,2674.139999976158,2665.34,2674.139999976158,1,2674.139999976158,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1729843842698,25/10/2024 08:10:42,1729825842698,-5,24/10/2024 22:10:42,183710,7,task-ufqh,,40906682,ei66b798,11936703,,complete,jvpsxz,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,748834.7,748818,748834.7,748834.7,748818,748834.7,1,748834.7,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1729843848114,25/10/2024 08:10:48,1729825848114,-5,24/10/2024 22:10:48,183710,7,task-ufqh,,40906682,ei66b798,11936703,,complete,jvpsxz,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,3009,3648.5,5481.599999999977,5495.600000047707,3648.5,5481.599999999977,5495.600000047707,1,3648.5,1847.100000047707,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1729843848118,25/10/2024 08:10:48,1729825848118,-5,24/10/2024 22:10:48,183710,7,task-ufqh,,40906682,ei66b798,11936703,,complete,jvpsxz,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x695,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,,,,,,info,END,,,756842,,,,0,,,,,,,,,,
END OF FILE
