Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1723248021687,10/08/2024 00:00:21,1723230021687,-5,09/08/2024 14:00:21,183710,5,task-iehl,,39481645,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2133x1050,,,0,Task (Counterbalance A) (Exp2),8,A_2PatInt_1AlexExt,chat1,chat1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1723248023665,10/08/2024 00:00:23,1723230023665,-5,09/08/2024 14:00:23,183710,5,task-iehl,,39481645,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2133x1050,,,0,Task (Counterbalance A) (Exp2),8,A_2PatInt_1AlexExt,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,1983.2999999999302,1983.2999999999302,1983.2999999999302,1983.2999999999302,1983.2999999999302,1983.2999999999302,1,1983.2999999999302,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1723248828670,10/08/2024 00:13:48,1723230828670,-5,09/08/2024 14:13:48,183710,5,task-iehl,,39481645,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2133x1050,,,0,Task (Counterbalance A) (Exp2),8,A_2PatInt_1AlexExt,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,804993.5,804993.5,804993.5,804993.5,804993.5,804993.5,1,804993.5,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1723248830197,10/08/2024 00:13:50,1723230830197,-5,09/08/2024 14:13:50,183710,5,task-iehl,,39481645,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2133x1050,,,0,Task (Counterbalance A) (Exp2),8,A_2PatInt_1AlexExt,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,4123,1133.1999999999534,1533.1999999999534,1533.1999999999534,1133.1999999999534,1533.1999999999534,1533.1999999999534,1,1133.1999999999534,400,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1723248830197,10/08/2024 00:13:50,1723230830197,-5,09/08/2024 14:13:50,183710,5,task-iehl,,39481645,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2133x1050,,,0,Task (Counterbalance A) (Exp2),8,A_2PatInt_1AlexExt,chat1,chat1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1723248029715,10/08/2024 00:00:29,1723233629715,-4,09/08/2024 16:00:29,183710,5,task-iehl,,39481647,3lup8tv8,11566067,,complete,asghtd,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,,0,Task (Counterbalance A) (Exp2),8,A_2PatInt_1AlexExt,chat1,chat1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1723248032792,10/08/2024 00:00:32,1723233632792,-4,09/08/2024 16:00:32,183710,5,task-iehl,,39481647,3lup8tv8,11566067,,complete,asghtd,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,,0,Task (Counterbalance A) (Exp2),8,A_2PatInt_1AlexExt,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,3066.9250000000466,3066.9250000000466,3066.9250000000466,3066.9250000000466,3066.9250000000466,3066.9250000000466,1,3066.9250000000466,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1723248507039,10/08/2024 00:08:27,1723234107039,-4,09/08/2024 16:08:27,183710,5,task-iehl,,39481647,3lup8tv8,11566067,,complete,asghtd,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,,0,Task (Counterbalance A) (Exp2),8,A_2PatInt_1AlexExt,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,474266.00499999995,474266.00499999995,474266.00499999995,474266.00499999995,474266.00499999995,474266.00499999995,1,474266.00499999995,0,0,,Click To Continue,iFrame_oneReach,1,object-266,chat1,
4,1723248515217,10/08/2024 00:08:35,1723234115217,-4,09/08/2024 16:08:35,183710,5,task-iehl,,39481647,3lup8tv8,11566067,,complete,asghtd,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,,0,Task (Counterbalance A) (Exp2),8,A_2PatInt_1AlexExt,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,5114,4816.974999999977,8167.219999999972,8167.219999999972,4816.974999999977,8167.219999999972,8167.219999999972,1,4816.974999999977,3350.2449999999953,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1723248515226,10/08/2024 00:08:35,1723234115226,-4,09/08/2024 16:08:35,183710,5,task-iehl,,39481647,3lup8tv8,11566067,,complete,asghtd,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1366x617,,,0,Task (Counterbalance A) (Exp2),8,A_2PatInt_1AlexExt,chat1,chat1,,,,,,info,END,,,,,,,0,,,,,,,,,,
