Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
1,1723249391501,10/08/2024 00:23:11,1723224191501,-7,09/08/2024 10:23:11,183710,5,questionnaire-7y3d,,39481789,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723249407615,10/08/2024 00:23:27,1723224207615,-7,09/08/2024 10:23:27,183710,5,questionnaire-7y3d,,39481789,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723249533981,10/08/2024 00:25:33,1723224333981,-7,09/08/2024 10:25:33,183710,5,questionnaire-7y3d,,39481802,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723249539836,10/08/2024 00:25:39,1723224339836,-7,09/08/2024 10:25:39,183710,5,questionnaire-7y3d,,39481802,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723249654006,10/08/2024 00:27:34,1723235254006,-4,09/08/2024 16:27:34,183710,5,questionnaire-7y3d,,39481817,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2048x972,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723249659382,10/08/2024 00:27:39,1723235259382,-4,09/08/2024 16:27:39,183710,5,questionnaire-7y3d,,39481817,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2048x972,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723249996228,10/08/2024 00:33:16,1723235596228,-4,09/08/2024 16:33:16,183710,5,questionnaire-7y3d,,39481840,56ay6050,11566083,,complete,gapcje,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1366x768,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723250001436,10/08/2024 00:33:21,1723235601436,-4,09/08/2024 16:33:21,183710,5,questionnaire-7y3d,,39481840,56ay6050,11566083,,complete,gapcje,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1366x768,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723250012440,10/08/2024 00:33:32,1723224812440,-7,09/08/2024 10:33:32,183710,5,questionnaire-7y3d,,39481841,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1818x1143,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723250039565,10/08/2024 00:33:59,1723224839565,-7,09/08/2024 10:33:59,183710,5,questionnaire-7y3d,,39481841,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1818x1143,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723250188096,10/08/2024 00:36:28,1723235788096,-4,09/08/2024 16:36:28,183710,5,questionnaire-7y3d,,39481847,kasf0zu6,11566089,,complete,snyxpn,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723250191068,10/08/2024 00:36:31,1723235791068,-4,09/08/2024 16:36:31,183710,5,questionnaire-7y3d,,39481847,kasf0zu6,11566089,,complete,snyxpn,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723250476127,10/08/2024 00:41:16,1723232476127,-5,09/08/2024 14:41:16,183710,5,questionnaire-7y3d,,39481869,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1280x814,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723250485179,10/08/2024 00:41:25,1723232485179,-5,09/08/2024 14:41:25,183710,5,questionnaire-7y3d,,39481869,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1280x814,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723251250153,10/08/2024 00:54:10,1723236850153,-4,09/08/2024 16:54:10,183710,5,questionnaire-7y3d,,39481923,yrf9pj0h,11566109,,complete,wppfgp,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1184x666,1183x507,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723251285342,10/08/2024 00:54:45,1723236885342,-4,09/08/2024 16:54:45,183710,5,questionnaire-7y3d,,39481923,yrf9pj0h,11566109,,complete,wppfgp,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1184x666,1183x507,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723252321791,10/08/2024 01:12:01,1723237921791,-4,09/08/2024 17:12:01,183710,5,questionnaire-7y3d,,39482022,zpowcdjb,11566142,,complete,ycvzqn,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723252324234,10/08/2024 01:12:04,1723237924234,-4,09/08/2024 17:12:04,183710,5,questionnaire-7y3d,,39482022,zpowcdjb,11566142,,complete,ycvzqn,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723252714702,10/08/2024 01:18:34,1723227514702,-7,09/08/2024 11:18:34,183710,5,questionnaire-7y3d,,39482054,fzbp2qc3,11566140,,complete,hxsule,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x812,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723252728635,10/08/2024 01:18:48,1723227528635,-7,09/08/2024 11:18:48,183710,5,questionnaire-7y3d,,39482054,fzbp2qc3,11566140,,complete,hxsule,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x812,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723257418045,10/08/2024 02:36:58,1723239418045,-5,09/08/2024 16:36:58,183710,5,questionnaire-7y3d,,39482207,gb28aab3,11566193,,complete,dgldvi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x778,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723257432012,10/08/2024 02:37:12,1723239432012,-5,09/08/2024 16:37:12,183710,5,questionnaire-7y3d,,39482207,gb28aab3,11566193,,complete,dgldvi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x778,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723261325306,10/08/2024 03:42:05,1723243325306,-5,09/08/2024 17:42:05,183710,5,questionnaire-7y3d,,39482320,yogcf295,11566218,,complete,jcbdtu,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1280x800,1280x646,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723261329850,10/08/2024 03:42:09,1723243329850,-5,09/08/2024 17:42:09,183710,5,questionnaire-7y3d,,39482320,yogcf295,11566218,,complete,jcbdtu,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1280x800,1280x646,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723261978268,10/08/2024 03:52:58,1723247578268,-4,09/08/2024 19:52:58,183710,5,questionnaire-7y3d,,39482344,7hd42j26,11566222,,complete,uiakrd,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1525x858,1525x686,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723261993184,10/08/2024 03:53:13,1723247593184,-4,09/08/2024 19:53:13,183710,5,questionnaire-7y3d,,39482344,7hd42j26,11566222,,complete,uiakrd,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1525x858,1525x686,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723262173697,10/08/2024 03:56:13,1723247773697,-4,09/08/2024 19:56:13,183710,5,questionnaire-7y3d,,39482349,rz33kspa,11566224,,complete,qkzkac,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1517x712,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723262187505,10/08/2024 03:56:27,1723247787505,-4,09/08/2024 19:56:27,183710,5,questionnaire-7y3d,,39482349,rz33kspa,11566224,,complete,qkzkac,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1517x712,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723263792132,10/08/2024 04:23:12,1723249392132,-4,09/08/2024 20:23:12,183710,5,questionnaire-7y3d,,39482395,20zilmcj,11566241,,complete,joxnqb,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x640,1280x692,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723263801091,10/08/2024 04:23:21,1723249401091,-4,09/08/2024 20:23:21,183710,5,questionnaire-7y3d,,39482395,20zilmcj,11566241,,complete,joxnqb,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x640,1280x692,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723616682941,14/08/2024 06:24:42,1723602282941,-4,13/08/2024 22:24:42,183710,5,questionnaire-7y3d,,39550583,tb8cxb0q,11580653,,complete,gqjycn,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1366x768,1366x599,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723616693048,14/08/2024 06:24:53,1723602293048,-4,13/08/2024 22:24:53,183710,5,questionnaire-7y3d,,39550583,tb8cxb0q,11580653,,complete,gqjycn,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1366x768,1366x599,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723617405558,14/08/2024 06:36:45,1723603005558,-4,13/08/2024 22:36:45,183710,5,questionnaire-7y3d,,39550717,v6v9g8hq,11580665,,complete,dgoxwq,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x953,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723617410574,14/08/2024 06:36:50,1723603010574,-4,13/08/2024 22:36:50,183710,5,questionnaire-7y3d,,39550717,v6v9g8hq,11580665,,complete,dgoxwq,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x953,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723617736834,14/08/2024 06:42:16,1723592536834,-7,13/08/2024 16:42:16,183710,5,questionnaire-7y3d,,39550762,h5f90wy9,11580672,,complete,hugmmb,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723617742438,14/08/2024 06:42:22,1723592542438,-7,13/08/2024 16:42:22,183710,5,questionnaire-7y3d,,39550762,h5f90wy9,11580672,,complete,hugmmb,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723623254853,14/08/2024 08:14:14,1723608854853,-4,14/08/2024 00:14:14,183710,5,questionnaire-7y3d,,39551819,h3qy2atx,11580907,,complete,jfycrd,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1423x800,1424x650,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723623267601,14/08/2024 08:14:27,1723608867601,-4,14/08/2024 00:14:27,183710,5,questionnaire-7y3d,,39551819,h3qy2atx,11580907,,complete,jfycrd,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1423x800,1424x650,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723623596310,14/08/2024 08:19:56,1723598396310,-7,13/08/2024 18:19:56,183710,5,questionnaire-7y3d,,39551874,ab4am13m,11580923,,complete,niteuc,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1366x641,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723623611613,14/08/2024 08:20:11,1723598411613,-7,13/08/2024 18:20:11,183710,5,questionnaire-7y3d,,39551874,ab4am13m,11580923,,complete,niteuc,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1366x641,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723624340763,14/08/2024 08:32:20,1723609940763,-4,14/08/2024 00:32:20,183710,5,questionnaire-7y3d,,39552002,dg6p1atn,11580940,,complete,qxjklp,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723624366420,14/08/2024 08:32:46,1723609966420,-4,14/08/2024 00:32:46,183710,5,questionnaire-7y3d,,39552002,dg6p1atn,11580940,,complete,qxjklp,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723629166279,14/08/2024 09:52:46,1723611166279,-5,13/08/2024 23:52:46,183710,5,questionnaire-7y3d,,39552734,tpfa1iwf,11581134,,complete,ovzium,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1482x742,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723629196223,14/08/2024 09:53:16,1723611196223,-5,13/08/2024 23:53:16,183710,5,questionnaire-7y3d,,39552734,tpfa1iwf,11581134,,complete,ovzium,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1482x742,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723634651280,14/08/2024 11:24:11,1723620251280,-4,14/08/2024 03:24:11,183710,5,questionnaire-7y3d,,39554396,wl7a2oqu,11581555,,complete,tcbpef,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723634667873,14/08/2024 11:24:27,1723620267873,-4,14/08/2024 03:24:27,183710,5,questionnaire-7y3d,,39554396,wl7a2oqu,11581555,,complete,tcbpef,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723635229051,14/08/2024 11:33:49,1723620829051,-4,14/08/2024 03:33:49,183710,5,questionnaire-7y3d,,39554567,733mwn08,11581620,,complete,naawti,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1920x1080,1920x947,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723635232546,14/08/2024 11:33:52,1723620832546,-4,14/08/2024 03:33:52,183710,5,questionnaire-7y3d,,39554567,733mwn08,11581620,,complete,naawti,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1920x1080,1920x947,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723640161614,14/08/2024 12:56:01,1723625761614,-4,14/08/2024 04:56:01,183710,5,questionnaire-7y3d,,39555927,2x6xdj2i,11582083,,complete,wrhojw,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x960,1536x791,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723640165478,14/08/2024 12:56:05,1723625765478,-4,14/08/2024 04:56:05,183710,5,questionnaire-7y3d,,39555927,2x6xdj2i,11582083,,complete,wrhojw,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x960,1536x791,,,0,Debrief,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1724149664649,20/08/2024 10:27:44,1724135264649,-4,20/08/2024 02:27:44,183710,5,questionnaire-7y3d,,39625406,xfg5t8si,11602380,,complete,frnfbs,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x640,1024x554,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1724149685199,20/08/2024 10:28:05,1724135285199,-4,20/08/2024 02:28:05,183710,5,questionnaire-7y3d,,39625406,xfg5t8si,11602380,,complete,frnfbs,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x640,1024x554,,,0,Debrief,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
END OF FILE
