Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Randomise questionnaire elements?,Question Key,Response
12,1723248952596,10/08/2024 00:15:52,1723248951508,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,distant-alex,Strongly Agree
13,1723248952596,10/08/2024 00:15:52,1723248951508,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,distant-alex-quantised,5
14,1723248952596,10/08/2024 00:15:52,1723248951508,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,understood-pat,Strongly Disagree
15,1723248952596,10/08/2024 00:15:52,1723248951508,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,understood-pat-quantised,1
16,1723248952596,10/08/2024 00:15:52,1723248951508,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,understood-alex,Strongly Disagree
17,1723248952596,10/08/2024 00:15:52,1723248951509,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,understood-alex-quantised,1
18,1723248952596,10/08/2024 00:15:52,1723248951509,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,different-pat,Strongly Agree
19,1723248952596,10/08/2024 00:15:52,1723248951509,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,different-pat-quantised,5
20,1723248952596,10/08/2024 00:15:52,1723248951509,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,different-alex,Strongly Agree
21,1723248952596,10/08/2024 00:15:52,1723248951510,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,different-alex-quantised,5
22,1723248952596,10/08/2024 00:15:52,1723248951510,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,chat-again-pat,Strongly Disagree
23,1723248952727,10/08/2024 00:15:52,1723248951511,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,chat-again-pat-quantised,1
24,1723248952727,10/08/2024 00:15:52,1723248951511,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,chat-again-alex,Strongly Disagree
25,1723248952727,10/08/2024 00:15:52,1723248951511,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,chat-again-alex-quantised,1
26,1723248952727,10/08/2024 00:15:52,1723248951512,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,response-1-1,Pat
27,1723248952727,10/08/2024 00:15:52,1723248951512,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,response-1-2,Alex
28,1723248952727,10/08/2024 00:15:52,1723248951512,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,response-2,"Only because Alex was less pleasant to talk to. Neither one was particularly interesting, or human-like. Both were pretty wooden and didn't expand much on their ideas. Alex just also had an annoying forced exuberance, whereas Pat was more relaxed."
29,1723248952727,10/08/2024 00:15:52,1723248951513,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,response-3,"Alex was a little weird, overly enthusiastic and really talked a bit too much about excitement, adventure, etc. Seemed a little forced. Well, more forced than to be expected."
30,1723248952727,10/08/2024 00:15:52,1723248951513,-5,09/08/2024 19:15:51,183710,5,questionnaire-eupm,,39481736,e0mve7sw,11566059,,complete,ndqpdh,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,2114x1050,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,END QUESTIONNAIRE,117946
1,1723249250874,10/08/2024 00:20:50,1723249249631,-7,09/08/2024 17:20:49,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,BEGIN QUESTIONNAIRE,
2,1723249316657,10/08/2024 00:21:56,1723249314527,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,similar-pat,Strongly Agree
3,1723249317568,10/08/2024 00:21:57,1723249314530,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,similar-pat-quantised,5
4,1723249317568,10/08/2024 00:21:57,1723249314531,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,similar-alex,Strongly Disagree
5,1723249317568,10/08/2024 00:21:57,1723249314531,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,similar-alex-quantised,1
6,1723249317568,10/08/2024 00:21:57,1723249314532,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,enjoy-pat,Strongly Agree
7,1723249317568,10/08/2024 00:21:57,1723249314532,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,enjoy-pat-quantised,5
8,1723249317568,10/08/2024 00:21:57,1723249314533,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,enjoy-alex,Disagree
9,1723249317568,10/08/2024 00:21:57,1723249314533,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,enjoy-alex-quantised,2
10,1723249317568,10/08/2024 00:21:57,1723249314534,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,distant-pat,Strongly Disagree
11,1723249317568,10/08/2024 00:21:57,1723249314535,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,distant-pat-quantised,1
12,1723249317568,10/08/2024 00:21:57,1723249314535,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,distant-alex,Strongly Agree
13,1723249317568,10/08/2024 00:21:57,1723249314535,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,distant-alex-quantised,5
14,1723249317568,10/08/2024 00:21:57,1723249314536,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,understood-pat,Strongly Agree
15,1723249317568,10/08/2024 00:21:57,1723249314536,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,understood-pat-quantised,5
16,1723249317568,10/08/2024 00:21:57,1723249314537,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,understood-alex,Disagree
17,1723249317568,10/08/2024 00:21:57,1723249314537,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,understood-alex-quantised,2
18,1723249317568,10/08/2024 00:21:57,1723249314538,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,different-pat,Strongly Disagree
19,1723249317568,10/08/2024 00:21:57,1723249314538,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,different-pat-quantised,1
20,1723249317568,10/08/2024 00:21:57,1723249314538,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,different-alex,Strongly Agree
21,1723249317568,10/08/2024 00:21:57,1723249314539,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,different-alex-quantised,5
22,1723249317568,10/08/2024 00:21:57,1723249314539,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,chat-again-pat,Strongly Agree
23,1723249317902,10/08/2024 00:21:57,1723249314540,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,chat-again-pat-quantised,5
24,1723249317902,10/08/2024 00:21:57,1723249314540,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,chat-again-alex,Strongly Disagree
25,1723249317902,10/08/2024 00:21:57,1723249314541,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,chat-again-alex-quantised,1
26,1723249317902,10/08/2024 00:21:57,1723249314541,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,response-1-1,Pat
27,1723249317902,10/08/2024 00:21:57,1723249314542,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,response-1-2,Alex
28,1723249317902,10/08/2024 00:21:57,1723249314542,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,response-2,They could relate to me and all of my feelings and even some of my habits. It made me feel validated.
29,1723249317902,10/08/2024 00:21:57,1723249314543,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,response-3,Pat seemed to be very repetitive and non-human like.
30,1723249317902,10/08/2024 00:21:57,1723249314544,-7,09/08/2024 17:21:54,183710,5,questionnaire-eupm,,39481775,jxizgx2v,11566073,,complete,vqoegl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1616x909,1616x741,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,END QUESTIONNAIRE,64913
1,1723249377977,10/08/2024 00:22:57,1723249375642,-7,09/08/2024 17:22:55,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,BEGIN QUESTIONNAIRE,
2,1723249460887,10/08/2024 00:24:20,1723249458596,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,similar-pat,Agree
3,1723249461080,10/08/2024 00:24:21,1723249458597,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,similar-pat-quantised,4
4,1723249461080,10/08/2024 00:24:21,1723249458597,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,similar-alex,Strongly Agree
5,1723249461080,10/08/2024 00:24:21,1723249458597,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,similar-alex-quantised,5
6,1723249461080,10/08/2024 00:24:21,1723249458597,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,enjoy-pat,Agree
7,1723249461080,10/08/2024 00:24:21,1723249458597,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,enjoy-pat-quantised,4
8,1723249461080,10/08/2024 00:24:21,1723249458597,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,enjoy-alex,Strongly Agree
9,1723249461080,10/08/2024 00:24:21,1723249458597,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,enjoy-alex-quantised,5
10,1723249461080,10/08/2024 00:24:21,1723249458597,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,distant-pat,Disagree
11,1723249461080,10/08/2024 00:24:21,1723249458597,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,distant-pat-quantised,2
12,1723249461080,10/08/2024 00:24:21,1723249458597,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,distant-alex,Disagree
13,1723249461080,10/08/2024 00:24:21,1723249458597,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,distant-alex-quantised,2
14,1723249461080,10/08/2024 00:24:21,1723249458598,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,understood-pat,Agree
15,1723249461080,10/08/2024 00:24:21,1723249458598,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,understood-pat-quantised,4
16,1723249461080,10/08/2024 00:24:21,1723249458598,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,understood-alex,Agree
17,1723249461080,10/08/2024 00:24:21,1723249458598,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,understood-alex-quantised,4
18,1723249461080,10/08/2024 00:24:21,1723249458598,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,different-pat,Disagree
19,1723249461080,10/08/2024 00:24:21,1723249458598,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,different-pat-quantised,2
20,1723249461080,10/08/2024 00:24:21,1723249458598,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,different-alex,Strongly Disagree
21,1723249461080,10/08/2024 00:24:21,1723249458599,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,different-alex-quantised,1
22,1723249461080,10/08/2024 00:24:21,1723249458599,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,chat-again-pat,Agree
23,1723249461232,10/08/2024 00:24:21,1723249458599,-7,09/08/2024 17:24:18,183710,5,questionnaire-eupm,,39481788,vrlc5put,11566069,,complete,sldyjd,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,A_2PatInt_1AlexExt,No,chat-again-pat-quantised,4
