Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Randomise questionnaire elements?,Question Key,Response
11,1723249226172,10/08/2024 00:20:26,1723249225124,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-alex-quantised,2
12,1723249226172,10/08/2024 00:20:26,1723249225124,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-pat,Agree
13,1723249226172,10/08/2024 00:20:26,1723249225125,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-pat-quantised,4
14,1723249226172,10/08/2024 00:20:26,1723249225125,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-alex,Disagree
15,1723249226172,10/08/2024 00:20:26,1723249225125,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-alex-quantised,2
16,1723249226172,10/08/2024 00:20:26,1723249225125,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-pat,Disagree
17,1723249226172,10/08/2024 00:20:26,1723249225125,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-pat-quantised,2
18,1723249226172,10/08/2024 00:20:26,1723249225125,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-alex,Agree
19,1723249226172,10/08/2024 00:20:26,1723249225125,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-alex-quantised,4
20,1723249226172,10/08/2024 00:20:26,1723249225125,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-pat,Agree
21,1723249226172,10/08/2024 00:20:26,1723249225125,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-pat-quantised,4
22,1723249226172,10/08/2024 00:20:26,1723249225125,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-alex,Disagree
23,1723249226355,10/08/2024 00:20:26,1723249225126,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-alex-quantised,2
24,1723249226355,10/08/2024 00:20:26,1723249225126,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-pat,Disagree
25,1723249226355,10/08/2024 00:20:26,1723249225126,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-pat-quantised,2
26,1723249226355,10/08/2024 00:20:26,1723249225126,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-1-1,Pat
27,1723249226355,10/08/2024 00:20:26,1723249225126,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-1-2,Alex
28,1723249226355,10/08/2024 00:20:26,1723249225126,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-2,Pat seemed more calm and relaxing.
29,1723249226355,10/08/2024 00:20:26,1723249225127,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-3,Alex seemed to hyper for my taste.
30,1723249226355,10/08/2024 00:20:26,1723249225127,-7,09/08/2024 17:20:25,183710,5,questionnaire-wcll,,39481764,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1513x714,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,END QUESTIONNAIRE,58106
1,1723249190512,10/08/2024 00:19:50,1723249190428,-4,09/08/2024 20:19:50,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,BEGIN QUESTIONNAIRE,
2,1723249281923,10/08/2024 00:21:21,1723249281866,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-alex,Agree
3,1723249282068,10/08/2024 00:21:22,1723249281867,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-alex-quantised,4
4,1723249282068,10/08/2024 00:21:22,1723249281867,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-pat,Disagree
5,1723249282068,10/08/2024 00:21:22,1723249281867,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-pat-quantised,2
6,1723249282068,10/08/2024 00:21:22,1723249281867,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-alex,Agree
7,1723249282068,10/08/2024 00:21:22,1723249281867,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-alex-quantised,4
8,1723249282068,10/08/2024 00:21:22,1723249281867,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-pat,Neutral
9,1723249282068,10/08/2024 00:21:22,1723249281867,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-pat-quantised,3
10,1723249282068,10/08/2024 00:21:22,1723249281867,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-alex,Disagree
11,1723249282068,10/08/2024 00:21:22,1723249281867,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-alex-quantised,2
12,1723249282068,10/08/2024 00:21:22,1723249281868,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-pat,Agree
13,1723249282068,10/08/2024 00:21:22,1723249281868,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-pat-quantised,4
14,1723249282068,10/08/2024 00:21:22,1723249281868,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-alex,Agree
15,1723249282068,10/08/2024 00:21:22,1723249281868,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-alex-quantised,4
16,1723249282068,10/08/2024 00:21:22,1723249281868,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-pat,Neutral
17,1723249282068,10/08/2024 00:21:22,1723249281868,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,understood-pat-quantised,3
18,1723249282068,10/08/2024 00:21:22,1723249281868,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-alex,Disagree
19,1723249282068,10/08/2024 00:21:22,1723249281868,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-alex-quantised,2
20,1723249282068,10/08/2024 00:21:22,1723249281868,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-pat,Agree
21,1723249282068,10/08/2024 00:21:22,1723249281868,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,different-pat-quantised,4
22,1723249282068,10/08/2024 00:21:22,1723249281868,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-alex,Agree
23,1723249282225,10/08/2024 00:21:22,1723249281869,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-alex-quantised,4
24,1723249282225,10/08/2024 00:21:22,1723249281869,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-pat,Disagree
25,1723249282225,10/08/2024 00:21:22,1723249281869,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,chat-again-pat-quantised,2
26,1723249282225,10/08/2024 00:21:22,1723249281869,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-1-1,Alex
27,1723249282225,10/08/2024 00:21:22,1723249281869,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-1-2,Pat
28,1723249282225,10/08/2024 00:21:22,1723249281869,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-2,Alex was a lot more outgoing. They were easier to talk to and better at keeping the conversation going.
29,1723249282225,10/08/2024 00:21:22,1723249281869,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,response-3,Pat was kind of dull. I felt like I had to carry the conversation. They seemed to repeat things. And had low energy. 
30,1723249282225,10/08/2024 00:21:22,1723249281869,-4,09/08/2024 20:21:21,183710,5,questionnaire-wcll,,39481768,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,END QUESTIONNAIRE,91441
1,1723249368243,10/08/2024 00:22:48,1723249368149,-4,09/08/2024 20:22:48,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2048x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,BEGIN QUESTIONNAIRE,
2,1723249485807,10/08/2024 00:24:45,1723249485771,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-alex,Agree
3,1723249485979,10/08/2024 00:24:45,1723249485773,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-alex-quantised,4
4,1723249485979,10/08/2024 00:24:45,1723249485773,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-pat,Strongly Agree
5,1723249485979,10/08/2024 00:24:45,1723249485774,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,similar-pat-quantised,5
6,1723249485979,10/08/2024 00:24:45,1723249485774,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-alex,Strongly Agree
7,1723249485979,10/08/2024 00:24:45,1723249485774,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-alex-quantised,5
8,1723249485979,10/08/2024 00:24:45,1723249485774,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-pat,Strongly Agree
9,1723249485979,10/08/2024 00:24:45,1723249485775,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,enjoy-pat-quantised,5
10,1723249485979,10/08/2024 00:24:45,1723249485775,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-alex,Disagree
11,1723249485979,10/08/2024 00:24:45,1723249485775,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-alex-quantised,2
12,1723249485979,10/08/2024 00:24:45,1723249485776,-4,09/08/2024 20:24:45,183710,5,questionnaire-wcll,,39481787,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2025x972,,,,Overall Bot Questionnaire: Alex then Pat,1,A_1AlexExt_2PatInt,No,distant-pat,Strongly Disagree
