Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1723247531953,09/08/2024 23:52:11,1723233131953,-4,09/08/2024 15:52:11,183710,5,task-ufqh,,39481564,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1723247534376,09/08/2024 23:52:14,1723233134376,-4,09/08/2024 15:52:14,183710,5,task-ufqh,,39481564,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,2431.6,2420.1,2431.6,2431.6,2420.1,2431.6,1,2431.6,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1723248431194,10/08/2024 00:07:11,1723234031194,-4,09/08/2024 16:07:11,183710,5,task-ufqh,,39481564,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,896814.1999998093,896802.6,896814.1999998093,896814.1999998093,896802.6,896814.1999998093,1,896814.1999998093,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1723248434831,10/08/2024 00:07:14,1723234034831,-4,09/08/2024 16:07:14,183710,5,task-ufqh,,39481564,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,8212,2669.70000000007,3636.5,3649.4000000000233,2669.70000000007,3636.5,3649.4000000000233,1,2669.70000000007,979.6999999999534,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1723248434832,10/08/2024 00:07:14,1723234034832,-4,09/08/2024 16:07:14,183710,5,task-ufqh,,39481564,k7zbohhu,11566066,,complete,buzgvb,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1440x813,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1723247662161,09/08/2024 23:54:22,1723222462161,-7,09/08/2024 09:54:22,183710,5,task-ufqh,,39481589,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1528x714,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1723247666512,09/08/2024 23:54:26,1723222466512,-7,09/08/2024 09:54:26,183710,5,task-ufqh,,39481589,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1528x714,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,4365.9999999761585,4349.800000000001,4365.9999999761585,4365.9999999761585,4349.800000000001,4365.9999999761585,1,4365.9999999761585,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1723248424545,10/08/2024 00:07:04,1723223224545,-7,09/08/2024 10:07:04,183710,5,task-ufqh,,39481589,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1528x714,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,758048.6999999762,758032.1000000001,758048.6999999762,758048.6999999762,758032.1000000001,758048.6999999762,1,758048.6999999762,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1723248428343,10/08/2024 00:07:08,1723223228343,-7,09/08/2024 10:07:08,183710,5,task-ufqh,,39481589,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1528x714,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,5795,3516.6999999999534,3800,3815.6999999999534,3516.6999999999534,3800,3815.6999999999534,1,3516.6999999999534,299,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1723248428358,10/08/2024 00:07:08,1723223228358,-7,09/08/2024 10:07:08,183710,5,task-ufqh,,39481589,wbek67gd,11566074,,complete,mfaqap,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1528x714,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1723247886283,09/08/2024 23:58:06,1723233486283,-4,09/08/2024 15:58:06,183710,5,task-ufqh,,39481629,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2048x972,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1723247890422,09/08/2024 23:58:10,1723233490422,-4,09/08/2024 15:58:10,183710,5,task-ufqh,,39481629,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2048x972,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,4157.60000038147,4150,4157.60000038147,4157.60000038147,4150,4157.60000038147,1,4157.60000038147,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1723248615427,10/08/2024 00:10:15,1723234215427,-4,09/08/2024 16:10:15,183710,5,task-ufqh,,39481629,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2048x972,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,725012.4000015259,725003.9,725012.4000015259,725012.4000015259,725003.9,725012.4000015259,1,725012.4000015259,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1723248620677,10/08/2024 00:10:20,1723234220677,-4,09/08/2024 16:10:20,183710,5,task-ufqh,,39481629,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2048x972,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,7590,2483.4000000000233,5250.099999999977,5259.500001525856,2483.4000000000233,5250.099999999977,5259.500001525856,1,2483.4000000000233,2776.1000015258323,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1723248620679,10/08/2024 00:10:20,1723234220679,-4,09/08/2024 16:10:20,183710,5,task-ufqh,,39481629,ts7n1i9a,11566081,,complete,gvzwcz,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,2048x972,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1723248095302,10/08/2024 00:01:35,1723222895302,-7,09/08/2024 10:01:35,183710,5,task-ufqh,,39481653,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1818x1143,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1723248098316,10/08/2024 00:01:38,1723222898316,-7,09/08/2024 10:01:38,183710,5,task-ufqh,,39481653,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1818x1143,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,3017.7,3016.5999999999995,3017.7,3017.7,3016.5999999999995,3017.7,1,3017.7,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1723248862067,10/08/2024 00:14:22,1723223662067,-7,09/08/2024 10:14:22,183710,5,task-ufqh,,39481653,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1818x1143,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,763751.1,763742.74,763751.1,763751.1,763742.74,763751.1,1,763751.1,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1723248865797,10/08/2024 00:14:25,1723223665797,-7,09/08/2024 10:14:25,183710,5,task-ufqh,,39481653,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1818x1143,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,9315,3599.9799999999814,3733.29999999993,3738.359999999986,3599.9799999999814,3733.29999999993,3738.359999999986,1,3599.9799999999814,138.38000000000466,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1723248865797,10/08/2024 00:14:25,1723223665797,-7,09/08/2024 10:14:25,183710,5,task-ufqh,,39481653,mje9v2yp,11566084,,complete,qfaziz,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,2880x1620,1818x1143,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1723248393758,10/08/2024 00:06:33,1723230393758,-5,09/08/2024 14:06:33,183710,5,task-ufqh,,39481679,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1024x651,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1723248400854,10/08/2024 00:06:40,1723230400854,-5,09/08/2024 14:06:40,183710,5,task-ufqh,,39481679,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1024x651,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,7112.4000000059605,7105,7112.4000000059605,7112.4000000059605,7105,7112.4000000059605,1,7112.4000000059605,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1723249300858,10/08/2024 00:21:40,1723231300858,-5,09/08/2024 14:21:40,183710,5,task-ufqh,,39481679,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1138x724,,,0,Task (Counterbalance A) (Exp2),8,A_1AlexExt_2PatInt,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,timedOut,,900003.6999999881,900000.7,900003.6999999881,900003.6999999881,900000.7,900003.6999999881,1,900003.6999999881,0,0,,Time Limit,screen,0,screen,chat1,
