Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1725538304948,05/09/2024 12:11:44,1725523904948,-4,05/09/2024 04:11:44,183710,6,task-mp98,,39895263,f9euxp0s,11665439,,complete,rhfprw,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1080x1920,1080x1831,,,0,Task (Counterbalance B) (Exp2),6,B_2AlexInt_1PatExt,intro,intro,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1725538328573,05/09/2024 12:12:08,1725523928573,-4,05/09/2024 04:12:08,183710,6,task-mp98,,39895263,f9euxp0s,11665439,,complete,rhfprw,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1080x1920,1080x1831,,,0,Task (Counterbalance B) (Exp2),6,B_2AlexInt_1PatExt,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,26877.5,26867.5,26877.5,26877.5,26867.5,26877.5,1,26877.5,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1725538328582,05/09/2024 12:12:08,1725523928582,-4,05/09/2024 04:12:08,183710,6,task-mp98,,39895263,f9euxp0s,11665439,,complete,rhfprw,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1080x1920,1080x1831,,,0,Task (Counterbalance B) (Exp2),6,B_2AlexInt_1PatExt,intro,intro,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1725538381366,05/09/2024 12:13:01,1725523981366,-4,05/09/2024 04:13:01,183710,6,task-mp98,,39895312,29q8rc6c,11665450,,complete,vkbugo,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance B) (Exp2),6,B_2AlexInt_1PatExt,intro,intro,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1725538382778,05/09/2024 12:13:02,1725523982778,-4,05/09/2024 04:13:02,183710,6,task-mp98,,39895312,29q8rc6c,11665450,,complete,vkbugo,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance B) (Exp2),6,B_2AlexInt_1PatExt,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,1419.8999999284745,1418.2,1419.8999999284745,1419.8999999284745,1418.2,1419.8999999284745,1,1419.8999999284745,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1725538382779,05/09/2024 12:13:02,1725523982779,-4,05/09/2024 04:13:02,183710,6,task-mp98,,39895312,29q8rc6c,11665450,,complete,vkbugo,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance B) (Exp2),6,B_2AlexInt_1PatExt,intro,intro,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1725543590144,05/09/2024 13:39:50,1725525590144,-5,05/09/2024 03:39:50,183710,6,task-mp98,,39896704,iym778rt,11665846,,complete,kzifcw,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1331x832,1331x699,,,0,Task (Counterbalance B) (Exp2),6,B_1PatExt_2AlexInt,intro,intro,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1725543601756,05/09/2024 13:40:01,1725525601756,-5,05/09/2024 03:40:01,183710,6,task-mp98,,39896704,iym778rt,11665846,,complete,kzifcw,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1331x832,1331x699,,,0,Task (Counterbalance B) (Exp2),6,B_1PatExt_2AlexInt,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,11636.40000000596,11622.6,11636.40000000596,11636.40000000596,11622.6,11636.40000000596,1,11636.40000000596,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1725543601760,05/09/2024 13:40:01,1725525601760,-5,05/09/2024 03:40:01,183710,6,task-mp98,,39896704,iym778rt,11665846,,complete,kzifcw,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1331x832,1331x699,,,0,Task (Counterbalance B) (Exp2),6,B_1PatExt_2AlexInt,intro,intro,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1725549309476,05/09/2024 15:15:09,1725534909476,-4,05/09/2024 07:15:09,183710,6,task-mp98,,39899460,r1a04brf,11666462,,complete,fnbpgf,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1184x666,1183x507,,,0,Task (Counterbalance B) (Exp2),6,B_1PatExt_2AlexInt,intro,intro,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
