Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1706883075935,02/02/2024 14:11:15,1706857875935,-7,02/02/2024 00:11:15,163181,2,task-ncut,,34733283,p3uaop6k,10269258,,complete,fzlshn,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1706883079356,02/02/2024 14:11:19,1706857879356,-7,02/02/2024 00:11:19,163181,2,task-ncut,,34733283,p3uaop6k,10269258,,complete,fzlshn,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,38398.6,38398.6,38398.6,38398.6,38398.6,38398.6,1,38398.6,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1706883808437,02/02/2024 14:23:28,1706858608437,-7,02/02/2024 00:23:28,163181,2,task-ncut,,34733283,p3uaop6k,10269258,,complete,fzlshn,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,729078.9,729078.9,729078.9,729078.9,729078.9,729078.9,1,729078.9,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1706883821635,02/02/2024 14:23:41,1706858621635,-7,02/02/2024 00:23:41,163181,2,task-ncut,,34733283,p3uaop6k,10269258,,complete,fzlshn,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,6195,13165.199999999953,13201.400000000023,13201.400000000023,13165.199999999953,13201.400000000023,13201.400000000023,1,13165.199999999953,36.20000000006985,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1706883821636,02/02/2024 14:23:41,1706858621636,-7,02/02/2024 00:23:41,163181,2,task-ncut,,34733283,p3uaop6k,10269258,,complete,fzlshn,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x945,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1706883198285,02/02/2024 14:13:18,1706865198285,-5,02/02/2024 04:13:18,163181,2,task-ncut,,34733420,7gk8p750,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1920x1073,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1706883202355,02/02/2024 14:13:22,1706865202355,-5,02/02/2024 04:13:22,163181,2,task-ncut,,34733420,7gk8p750,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1920x1073,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,36675.5,36675.5,36675.5,36675.5,36675.5,36675.5,1,36675.5,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1706883930499,02/02/2024 14:25:30,1706865930499,-5,02/02/2024 04:25:30,163181,2,task-ncut,,34733420,7gk8p750,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1920x1073,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,728142.6,728142.6,728142.6,728142.6,728142.6,728142.6,1,728142.6,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1706883949504,02/02/2024 14:25:49,1706865949504,-5,02/02/2024 04:25:49,163181,2,task-ncut,,34733420,7gk8p750,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1920x1073,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,9821,12927.5,19015.900000000023,19015.900000000023,12927.5,19015.900000000023,19015.900000000023,1,12927.5,6088.400000000023,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1706883949507,02/02/2024 14:25:49,1706865949507,-5,02/02/2024 04:25:49,163181,2,task-ncut,,34733420,7gk8p750,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1920x1073,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,chat1,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1706883266819,02/02/2024 14:14:26,1706865266819,-5,02/02/2024 04:14:26,163181,2,task-ncut,,34733489,mkh33kxq,10269314,,complete,vzmqco,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x607,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1706883270908,02/02/2024 14:14:30,1706865270908,-5,02/02/2024 04:14:30,163181,2,task-ncut,,34733489,mkh33kxq,10269314,,complete,vzmqco,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x607,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,4079.5,4079.5,4079.5,4079.5,4079.5,4079.5,1,4079.5,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1706884170899,02/02/2024 14:29:30,1706866170899,-5,02/02/2024 04:29:30,163181,2,task-ncut,,34733489,mkh33kxq,10269314,,complete,vzmqco,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x607,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,timedOut,,900005.2000001908,900001,900005.2000001908,900005.2000001908,900001,900005.2000001908,1,900005.2000001908,0,0,,Time Limit,screen,0,screen,chat1,
4,1706884189641,02/02/2024 14:29:49,1706866189641,-5,02/02/2024 04:29:49,163181,2,task-ncut,,34733489,mkh33kxq,10269314,,complete,vzmqco,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x607,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,6606,266.4000000000233,18731.599999999977,18731.599999999977,266.4000000000233,18731.599999999977,18731.599999999977,1,266.4000000000233,18465.199999999953,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1706884189645,02/02/2024 14:29:49,1706866189645,-5,02/02/2024 04:29:49,163181,2,task-ncut,,34733489,mkh33kxq,10269314,,complete,vzmqco,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x607,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,chat1,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1706883537444,02/02/2024 14:18:57,1706865537444,-5,02/02/2024 04:18:57,163181,2,task-ncut,,34733783,ii0b79o7,10269434,,complete,ovmrat,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1706883539221,02/02/2024 14:18:59,1706865539221,-5,02/02/2024 04:18:59,163181,2,task-ncut,,34733783,ii0b79o7,10269434,,complete,ovmrat,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,14651.1,14651.1,14651.1,14651.1,14651.1,14651.1,1,14651.1,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1706884272129,02/02/2024 14:31:12,1706866272129,-5,02/02/2024 04:31:12,163181,2,task-ncut,,34733783,ii0b79o7,10269434,,complete,ovmrat,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,732906.7000000001,732906.7000000001,732906.7000000001,732906.7000000001,732906.7000000001,732906.7000000001,1,732906.7000000001,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1706884275268,02/02/2024 14:31:15,1706866275268,-5,02/02/2024 04:31:15,163181,2,task-ncut,,34733783,ii0b79o7,10269434,,complete,ovmrat,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,2222,1787.2999999999302,3147.79999999993,3147.79999999993,1787.2999999999302,3147.79999999993,3147.79999999993,1,1787.2999999999302,1360.5,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1706884275269,02/02/2024 14:31:15,1706866275269,-5,02/02/2024 04:31:15,163181,2,task-ncut,,34733783,ii0b79o7,10269434,,complete,ovmrat,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1706883685176,02/02/2024 14:21:25,1706865685176,-5,02/02/2024 04:21:25,163181,2,task-ncut,,34733924,y34a5w74,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1706883689975,02/02/2024 14:21:29,1706865689975,-5,02/02/2024 04:21:29,163181,2,task-ncut,,34733924,y34a5w74,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,30970.1,30970.1,30970.1,30970.1,30970.1,30970.1,1,30970.1,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1706884423628,02/02/2024 14:33:43,1706866423628,-5,02/02/2024 04:33:43,163181,2,task-ncut,,34733924,y34a5w74,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,733658.4,733658.4,733658.4,733658.4,733658.4,733658.4,1,733658.4,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1706884431164,02/02/2024 14:33:51,1706866431164,-5,02/02/2024 04:33:51,163181,2,task-ncut,,34733924,y34a5w74,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,2246,6829.099999999977,7536.099999999977,7536.099999999977,6829.099999999977,7536.099999999977,7536.099999999977,1,6829.099999999977,707,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1706884431164,02/02/2024 14:33:51,1706866431164,-5,02/02/2024 04:33:51,163181,2,task-ncut,,34733924,y34a5w74,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1706885664704,02/02/2024 14:54:24,1706867664704,-5,02/02/2024 04:54:24,163181,2,task-ncut,,34736101,eookhlqw,10270100,,complete,mljpfy,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1600x900,1600x789,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1706885666274,02/02/2024 14:54:26,1706867666274,-5,02/02/2024 04:54:26,163181,2,task-ncut,,34736101,eookhlqw,10270100,,complete,mljpfy,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1600x900,1600x789,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,14767.14,14767.14,14767.14,14767.14,14767.14,14767.14,1,14767.14,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1706886387367,02/02/2024 15:06:27,1706868387367,-5,02/02/2024 05:06:27,163181,2,task-ncut,,34736101,eookhlqw,10270100,,complete,mljpfy,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1600x900,1600x789,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,721100.82,721100.82,721100.82,721100.82,721100.82,721100.82,1,721100.82,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
