Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1707148417888,05/02/2024 15:53:37,1707130417888,-5,05/02/2024 05:53:37,163181,2,task-5xl3,,34815753,ww0az2xp,10291341,,complete,psziis,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1422x670,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707148429137,05/02/2024 15:53:49,1707130429137,-5,05/02/2024 05:53:49,163181,2,task-5xl3,,34815753,ww0az2xp,10291341,,complete,psziis,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1422x670,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,11267.36999999404,11253.27,11267.36999999404,11267.36999999404,11253.27,11267.36999999404,1,11267.36999999404,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707148429142,05/02/2024 15:53:49,1707130429142,-5,05/02/2024 05:53:49,163181,2,task-5xl3,,34815753,ww0az2xp,10291341,,complete,psziis,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1422x670,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707172976556,05/02/2024 22:42:56,1707154976556,-5,05/02/2024 12:42:56,163181,2,task-5xl3,,34828343,5w93nzge,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1600x775,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707172978729,05/02/2024 22:42:58,1707154978729,-5,05/02/2024 12:42:58,163181,2,task-5xl3,,34828343,5w93nzge,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1600x775,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,2180.32,2166.6200000000003,2180.32,2180.32,2166.6200000000003,2180.32,1,2180.32,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707172978730,05/02/2024 22:42:58,1707154978730,-5,05/02/2024 12:42:58,163181,2,task-5xl3,,34828343,5w93nzge,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1600x775,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707302049482,07/02/2024 10:34:09,1707312849482,3,07/02/2024 16:34:09,163181,2,task-5xl3,,34878546,3zl1b5o1,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x703,,,0,Task (Counterbalance A),1,B_1AlexAnx_2PatNorm,AB,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707302078660,07/02/2024 10:34:38,1707312878660,3,07/02/2024 16:34:38,163181,2,task-5xl3,,34878546,3zl1b5o1,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x703,,,0,Task (Counterbalance A),1,B_1AlexAnx_2PatNorm,AB,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,29200.09999999404,29197.1,29200.09999999404,29200.09999999404,29197.1,29200.09999999404,1,29200.09999999404,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707302078668,07/02/2024 10:34:38,1707312878668,3,07/02/2024 16:34:38,163181,2,task-5xl3,,34878546,3zl1b5o1,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x703,,,0,Task (Counterbalance A),1,B_1AlexAnx_2PatNorm,AB,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707315568780,07/02/2024 14:19:28,1707297568780,-5,07/02/2024 04:19:28,163181,2,task-5xl3,,34887692,4u2xhyzk,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707315589369,07/02/2024 14:19:49,1707297589369,-5,07/02/2024 04:19:49,163181,2,task-5xl3,,34887692,4u2xhyzk,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,20603.9,20587.2,20603.9,20603.9,20587.2,20603.9,1,20603.9,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707315589384,07/02/2024 14:19:49,1707297589384,-5,07/02/2024 04:19:49,163181,2,task-5xl3,,34887692,4u2xhyzk,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707325811038,07/02/2024 17:10:11,1707315011038,-3,07/02/2024 11:10:11,163181,2,task-5xl3,,34894047,szjrz20r,10317326,,complete,hjmiit,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1920x1080,1879x901,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707325830072,07/02/2024 17:10:30,1707315030072,-3,07/02/2024 11:10:30,163181,2,task-5xl3,,34894047,szjrz20r,10317326,,complete,hjmiit,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1920x1080,1879x901,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,24936.899999999998,24930.1,24936.899999999998,24936.899999999998,24930.1,24936.899999999998,1,24936.899999999998,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707325830074,07/02/2024 17:10:30,1707315030074,-3,07/02/2024 11:10:30,163181,2,task-5xl3,,34894047,szjrz20r,10317326,,complete,hjmiit,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1920x1080,1879x901,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707334693423,07/02/2024 19:38:13,1707316693423,-5,07/02/2024 09:38:13,163181,2,task-5xl3,,34899171,xz34z3il,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x574,,,0,Task (Counterbalance A),1,B_1AlexAnx_2PatNorm,BA,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707334705830,07/02/2024 19:38:25,1707316705830,-5,07/02/2024 09:38:25,163181,2,task-5xl3,,34899171,xz34z3il,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x574,,,0,Task (Counterbalance A),1,B_1AlexAnx_2PatNorm,BA,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,12418.5,12413.5,12418.5,12418.5,12413.5,12418.5,1,12418.5,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707334705840,07/02/2024 19:38:25,1707316705840,-5,07/02/2024 09:38:25,163181,2,task-5xl3,,34899171,xz34z3il,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x574,,,0,Task (Counterbalance A),1,B_1AlexAnx_2PatNorm,BA,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707336542161,07/02/2024 20:09:02,1707314942161,-6,07/02/2024 08:09:02,163181,2,task-5xl3,,34900088,3a7bvlgt,10319013,,complete,qzyhwf,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1920x1080,1454x818,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707336550447,07/02/2024 20:09:10,1707314950447,-6,07/02/2024 08:09:10,163181,2,task-5xl3,,34900088,3a7bvlgt,10319013,,complete,qzyhwf,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1920x1080,1454x818,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,8302.712999988078,8291.621,8302.712999988078,8302.712999988078,8291.621,8302.712999988078,1,8302.712999988078,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707336550450,07/02/2024 20:09:10,1707314950450,-6,07/02/2024 08:09:10,163181,2,task-5xl3,,34900088,3a7bvlgt,10319013,,complete,qzyhwf,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1920x1080,1454x818,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707347055801,07/02/2024 23:04:15,1707350655801,1,08/02/2024 01:04:15,163181,2,task-5xl3,,34904155,yhrn4pjx,10320108,,complete,zsdjss,,mobile,undefined K,Android 10,Chrome 118.0.0.0,360x760,360x617,,,0,Task (Counterbalance A),1,B_2PatNorm_1AlexAnx,BA,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707347056544,07/02/2024 23:04:16,1707350656544,1,08/02/2024 01:04:16,163181,2,task-5xl3,,34904155,yhrn4pjx,10320108,,complete,zsdjss,,mobile,undefined K,Android 10,Chrome 118.0.0.0,360x760,360x617,,,0,Task (Counterbalance A),1,B_2PatNorm_1AlexAnx,BA,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,752.3659999999991,735.6459999999997,752.3659999999991,752.3659999999991,735.6459999999997,752.3659999999991,1,752.3659999999991,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707347056551,07/02/2024 23:04:16,1707350656551,1,08/02/2024 01:04:16,163181,2,task-5xl3,,34904155,yhrn4pjx,10320108,,complete,zsdjss,,mobile,undefined K,Android 10,Chrome 118.0.0.0,360x760,360x617,,,0,Task (Counterbalance A),1,B_2PatNorm_1AlexAnx,BA,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707419983227,08/02/2024 19:19:43,1707391183227,-8,08/02/2024 03:19:43,163181,2,task-5xl3,,34943185,idwbggks,10331151,,complete,ehedmn,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1920x1080,1872x932,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707419988041,08/02/2024 19:19:48,1707391188041,-8,08/02/2024 03:19:48,163181,2,task-5xl3,,34943185,idwbggks,10331151,,complete,ehedmn,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1920x1080,1872x932,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,4833.599999999999,4816.9,4833.599999999999,4833.599999999999,4816.9,4833.599999999999,1,4833.599999999999,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707419988044,08/02/2024 19:19:48,1707391188044,-8,08/02/2024 03:19:48,163181,2,task-5xl3,,34943185,idwbggks,10331151,,complete,ehedmn,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1920x1080,1872x932,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707428615161,08/02/2024 21:43:35,1707410615161,-5,08/02/2024 11:43:35,163181,2,task-5xl3,,34947902,0c90el9w,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1536x684,,,0,Task (Counterbalance A),1,B_2PatNorm_1AlexAnx,AB,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707429172417,08/02/2024 21:52:52,1707411172417,-5,08/02/2024 11:52:52,163181,2,task-5xl3,,34947902,0c90el9w,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1536x684,,,0,Task (Counterbalance A),1,B_2PatNorm_1AlexAnx,AB,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,557261.18,557244.52,557261.18,557261.18,557244.52,557261.18,1,557261.18,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707429172434,08/02/2024 21:52:52,1707411172434,-5,08/02/2024 11:52:52,163181,2,task-5xl3,,34947902,0c90el9w,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1536x684,,,0,Task (Counterbalance A),1,B_2PatNorm_1AlexAnx,AB,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707429093162,08/02/2024 21:51:33,1707411093162,-5,08/02/2024 11:51:33,163181,2,task-5xl3,,34948129,o12sv0n2,10332661,,complete,bdmtpi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x679,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707429101504,08/02/2024 21:51:41,1707411101504,-5,08/02/2024 11:51:41,163181,2,task-5xl3,,34948129,o12sv0n2,10332661,,complete,bdmtpi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x679,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,8353.6,8347.5,8353.6,8353.6,8347.5,8353.6,1,8353.6,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707429101505,08/02/2024 21:51:41,1707411101505,-5,08/02/2024 11:51:41,163181,2,task-5xl3,,34948129,o12sv0n2,10332661,,complete,bdmtpi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x679,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707444745855,09/02/2024 02:12:25,1707426745855,-5,08/02/2024 16:12:25,163181,2,task-5xl3,,34952151,akpkuoxm,10333863,,complete,kbmvnb,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707444747845,09/02/2024 02:12:27,1707426747845,-5,08/02/2024 16:12:27,163181,2,task-5xl3,,34952151,akpkuoxm,10333863,,complete,kbmvnb,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,1999.0999999999995,1992.1999999999998,1999.0999999999995,1999.0999999999995,1992.1999999999998,1999.0999999999995,1,1999.0999999999995,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707444747850,09/02/2024 02:12:27,1707426747850,-5,08/02/2024 16:12:27,163181,2,task-5xl3,,34952151,akpkuoxm,10333863,,complete,kbmvnb,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707448568955,09/02/2024 03:16:08,1707477368955,8,09/02/2024 19:16:08,163181,2,task-5xl3,,34952996,uh6ldmy0,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance A),1,B_2PatNorm_1AlexAnx,BA,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707448587229,09/02/2024 03:16:27,1707477387229,8,09/02/2024 19:16:27,163181,2,task-5xl3,,34952996,uh6ldmy0,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance A),1,B_2PatNorm_1AlexAnx,BA,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,18288.199999976157,18281.2,18288.199999976157,18288.199999976157,18281.2,18288.199999976157,1,18288.199999976157,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707448587233,09/02/2024 03:16:27,1707477387233,8,09/02/2024 19:16:27,163181,2,task-5xl3,,34952996,uh6ldmy0,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance A),1,B_2PatNorm_1AlexAnx,BA,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707460141079,09/02/2024 06:29:01,1707478141079,5.5,09/02/2024 16:59:01,163181,2,task-5xl3,,34954034,609s8171,10334394,,complete,rsbcki,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707460142719,09/02/2024 06:29:02,1707478142719,5.5,09/02/2024 16:59:02,163181,2,task-5xl3,,34954034,609s8171,10334394,,complete,rsbcki,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,1644.0000000119207,1634.8999999999996,1644.0000000119207,1644.0000000119207,1634.8999999999996,1644.0000000119207,1,1644.0000000119207,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707460142721,09/02/2024 06:29:02,1707478142721,5.5,09/02/2024 16:59:02,163181,2,task-5xl3,,34954034,609s8171,10334394,,complete,rsbcki,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707464014607,09/02/2024 07:33:34,1707446014607,-5,08/02/2024 21:33:34,163181,2,task-5xl3,,34954350,06d141bx,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1455x672,,,0,Task (Counterbalance A),1,B_1AlexAnx_2PatNorm,BA,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707464025105,09/02/2024 07:33:45,1707446025105,-5,08/02/2024 21:33:45,163181,2,task-5xl3,,34954350,06d141bx,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1455x672,,,0,Task (Counterbalance A),1,B_1AlexAnx_2PatNorm,BA,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,10504.134,10487.634,10504.134,10504.134,10487.634,10504.134,1,10504.134,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707464025111,09/02/2024 07:33:45,1707446025111,-5,08/02/2024 21:33:45,163181,2,task-5xl3,,34954350,06d141bx,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1455x672,,,0,Task (Counterbalance A),1,B_1AlexAnx_2PatNorm,BA,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707590060957,10/02/2024 18:34:20,1707572060957,-5,10/02/2024 08:34:20,163181,2,task-5xl3,,34996174,7u34t3ez,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x1009,,,0,Task (Counterbalance A),1,B_2PatNorm_1AlexAnx,AB,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707590078811,10/02/2024 18:34:38,1707572078811,-5,10/02/2024 08:34:38,163181,2,task-5xl3,,34996174,7u34t3ez,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x1009,,,0,Task (Counterbalance A),1,B_2PatNorm_1AlexAnx,AB,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,17876.043999904632,17866.607,17876.043999904632,17876.043999904632,17866.607,17876.043999904632,1,17876.043999904632,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707590078815,10/02/2024 18:34:38,1707572078815,-5,10/02/2024 08:34:38,163181,2,task-5xl3,,34996174,7u34t3ez,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x1009,,,0,Task (Counterbalance A),1,B_2PatNorm_1AlexAnx,AB,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707593763558,10/02/2024 19:36:03,1707575763558,-5,10/02/2024 09:36:03,163181,2,task-5xl3,,34996990,k3prpztd,10347192,,complete,smlzkq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1623x991,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707593781047,10/02/2024 19:36:21,1707575781047,-5,10/02/2024 09:36:21,163181,2,task-5xl3,,34996990,k3prpztd,10347192,,complete,smlzkq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1623x991,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,17519.600000023842,17514.9,17519.600000023842,17519.600000023842,17514.9,17519.600000023842,1,17519.600000023842,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707593781049,10/02/2024 19:36:21,1707575781049,-5,10/02/2024 09:36:21,163181,2,task-5xl3,,34996990,k3prpztd,10347192,,complete,smlzkq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1623x991,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707625030991,11/02/2024 04:17:10,1707643030991,5.5,11/02/2024 14:47:10,163181,2,task-5xl3,,35002873,u10nch2b,10348325,,complete,nktfwc,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x800,1280x678,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707625036073,11/02/2024 04:17:16,1707643036073,5.5,11/02/2024 14:47:16,163181,2,task-5xl3,,35002873,u10nch2b,10348325,,complete,nktfwc,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x800,1280x678,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,5097.399999976158,5066.6,5097.399999976158,5097.399999976158,5066.6,5097.399999976158,1,5097.399999976158,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707625036074,11/02/2024 04:17:16,1707643036074,5.5,11/02/2024 14:47:16,163181,2,task-5xl3,,35002873,u10nch2b,10348325,,complete,nktfwc,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x800,1280x678,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707690765437,11/02/2024 22:32:45,1707661965437,-8,11/02/2024 06:32:45,163181,2,task-5xl3,,35018615,snpc19wc,10351970,,complete,zmeghz,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1187x667,1188x516,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707690772098,11/02/2024 22:32:52,1707661972098,-8,11/02/2024 06:32:52,163181,2,task-5xl3,,35018615,snpc19wc,10351970,,complete,zmeghz,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1187x667,1188x516,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,6716.905,6700.238,6716.905,6716.905,6700.238,6716.905,1,6716.905,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707690772107,11/02/2024 22:32:52,1707661972107,-8,11/02/2024 06:32:52,163181,2,task-5xl3,,35018615,snpc19wc,10351970,,complete,zmeghz,,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1187x667,1188x516,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707751095953,12/02/2024 15:18:15,1707733095953,-5,12/02/2024 05:18:15,163181,2,task-5xl3,,35047574,6189mvyw,10358415,,complete,maamnx,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2048x1152,1515x900,,,0,Task (Counterbalance A),1,B_2PatNorm_1AlexAnx,AB,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707751097552,12/02/2024 15:18:17,1707733097552,-5,12/02/2024 05:18:17,163181,2,task-5xl3,,35047574,6189mvyw,10358415,,complete,maamnx,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2048x1152,1515x900,,,0,Task (Counterbalance A),1,B_2PatNorm_1AlexAnx,AB,intro,intro,1,introduction,Screen 1,kjt9m9,1,continue,,1613.3439999523162,1599.844,1613.3439999523162,1613.3439999523162,1599.844,1613.3439999523162,1,1613.3439999523162,0,0,,Click To Continue,Continue Button,2,object-9,introduction,
3,1707751097557,12/02/2024 15:18:17,1707733097557,-5,12/02/2024 05:18:17,163181,2,task-5xl3,,35047574,6189mvyw,10358415,,complete,maamnx,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2048x1152,1515x900,,,0,Task (Counterbalance A),1,B_2PatNorm_1AlexAnx,AB,intro,intro,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707756734996,12/02/2024 16:52:14,1707774734996,5.5,13/02/2024 03:22:14,163181,2,task-5xl3,,35054964,9iz6y9bx,10360718,,complete,pomrgi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1544x739,1536x735,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,intro,intro,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
