Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1733417739270,05/12/2024 16:55:39,1733399739270,-5,05/12/2024 06:55:39,183710,9,task-71pp,,41827033,BLIND,12218235,,complete,oyzwsr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Task (Counterbalance B) (Exp2),6,B_2AlexInt_1PatExt,chat2,chat2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1733417741992,05/12/2024 16:55:41,1733399741992,-5,05/12/2024 06:55:41,183710,9,task-71pp,,41827033,BLIND,12218235,,complete,oyzwsr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Task (Counterbalance B) (Exp2),6,B_2AlexInt_1PatExt,chat2,chat2,1,chat2,Screen 2,o6hbif,1,continue,,2728.9999999970196,2720.5999999999995,2728.9999999970196,2728.9999999970196,2720.5999999999995,2728.9999999970196,1,2728.9999999970196,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1733418469938,05/12/2024 17:07:49,1733400469938,-5,05/12/2024 07:07:49,183710,9,task-71pp,,41827033,BLIND,12218235,,complete,oyzwsr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Task (Counterbalance B) (Exp2),6,B_2AlexInt_1PatExt,chat2,chat2,1,chat2,Screen 1,xvlh72,2,continue,,727941.6999999977,727934.9,727941.6999999977,727941.6999999977,727934.9,727941.6999999977,1,727941.6999999977,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1733418475577,05/12/2024 17:07:55,1733400475577,-5,05/12/2024 07:07:55,183710,9,task-71pp,,41827033,BLIND,12218235,,complete,oyzwsr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Task (Counterbalance B) (Exp2),6,B_2AlexInt_1PatExt,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,4643,2586.6999999999534,5636.899999999907,5645.999999996973,2586.6999999999534,5636.899999999907,5645.999999996973,1,2586.6999999999534,3059.2999999970198,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1733418475578,05/12/2024 17:07:55,1733400475578,-5,05/12/2024 07:07:55,183710,9,task-71pp,,41827033,BLIND,12218235,,complete,oyzwsr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Task (Counterbalance B) (Exp2),6,B_2AlexInt_1PatExt,chat2,chat2,,,,,,info,END,,,736291,,,,0,,,,,,,,,,
1,1733421665943,05/12/2024 18:01:05,1733403665943,-5,05/12/2024 08:01:05,183710,9,task-71pp,,41835716,BLIND,12219557,,complete,rcmzmw,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1323x820,,,0,Task (Counterbalance B) (Exp2),6,B_2AlexInt_1PatExt,chat2,chat2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1733421670473,05/12/2024 18:01:10,1733403670473,-5,05/12/2024 08:01:10,183710,9,task-71pp,,41835716,BLIND,12219557,,complete,rcmzmw,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1323x820,,,0,Task (Counterbalance B) (Exp2),6,B_2AlexInt_1PatExt,chat2,chat2,1,chat2,Screen 2,o6hbif,1,continue,,4543.09,4533.39,4543.09,4543.09,4533.39,4543.09,1,4543.09,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1733422405897,05/12/2024 18:13:25,1733404405897,-5,05/12/2024 08:13:25,183710,9,task-71pp,,41835716,BLIND,12219557,,complete,rcmzmw,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1323x820,,,0,Task (Counterbalance B) (Exp2),6,B_2AlexInt_1PatExt,chat2,chat2,1,chat2,Screen 1,xvlh72,2,continue,,735432.5999999985,735420.7,735432.5999999985,735432.5999999985,735420.7,735432.5999999985,1,735432.5999999985,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1733422431186,05/12/2024 18:13:51,1733404431186,-5,05/12/2024 08:13:51,183710,9,task-71pp,,41835716,BLIND,12219557,,complete,rcmzmw,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1323x820,,,0,Task (Counterbalance B) (Exp2),6,B_2AlexInt_1PatExt,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,1662,8166.900000000023,25284,25300.699999999953,8166.900000000023,25284,25300.699999999953,1,8166.900000000023,17133.79999999993,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1733422431189,05/12/2024 18:13:51,1733404431189,-5,05/12/2024 08:13:51,183710,9,task-71pp,,41835716,BLIND,12219557,,complete,rcmzmw,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1323x820,,,0,Task (Counterbalance B) (Exp2),6,B_2AlexInt_1PatExt,chat2,chat2,,,,,,info,END,,,765221,,,,0,,,,,,,,,,
