Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1733419689764,05/12/2024 17:28:09,1733394489764,-7,05/12/2024 03:28:09,183710,9,task-xsqk,,41833868,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1873x913,,,0,Task (Counterbalance B) (Exp2),6,B_1PatExt_2AlexInt,chat1,chat1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1733419692398,05/12/2024 17:28:12,1733394492398,-7,05/12/2024 03:28:12,183710,9,task-xsqk,,41833868,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1873x913,,,0,Task (Counterbalance B) (Exp2),6,B_1PatExt_2AlexInt,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,2643.882,2633.1820000000002,2643.882,2643.882,2633.1820000000002,2643.882,1,2643.882,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1733420415354,05/12/2024 17:40:15,1733395215354,-7,05/12/2024 03:40:15,183710,9,task-xsqk,,41833868,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1873x913,,,0,Task (Counterbalance B) (Exp2),6,B_1PatExt_2AlexInt,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,722966.7999999046,722961.5,722966.7999999046,722966.7999999046,722961.5,722966.7999999046,1,722966.7999999046,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1733420420833,05/12/2024 17:40:20,1733395220833,-7,05/12/2024 03:40:20,183710,9,task-xsqk,,41833868,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1873x913,,,0,Task (Counterbalance B) (Exp2),6,B_1PatExt_2AlexInt,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,7382,5349.699999999953,5466.399999999907,5483.199999999837,5349.699999999953,5466.399999999907,5483.199999999837,1,5349.699999999953,133.49999999988358,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1733420420834,05/12/2024 17:40:20,1733395220834,-7,05/12/2024 03:40:20,183710,9,task-xsqk,,41833868,BLIND,12219352,,complete,ndnbrh,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1873x913,,,0,Task (Counterbalance B) (Exp2),6,B_1PatExt_2AlexInt,chat1,chat1,,,,,,info,END,,,731039,,,,0,,,,,,,,,,
1,1733422317962,05/12/2024 18:11:57,1733404317962,-5,05/12/2024 08:11:57,183710,9,task-xsqk,,41836049,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,,0,Task (Counterbalance B) (Exp2),6,B_1PatExt_2AlexInt,chat1,chat1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1733422320762,05/12/2024 18:12:00,1733404320762,-5,05/12/2024 08:12:00,183710,9,task-xsqk,,41836049,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,,0,Task (Counterbalance B) (Exp2),6,B_1PatExt_2AlexInt,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,2819.64500038147,2813.625,2819.64500038147,2819.64500038147,2813.625,2819.64500038147,1,2819.64500038147,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1733423042485,05/12/2024 18:24:02,1733405042485,-5,05/12/2024 08:24:02,183710,9,task-xsqk,,41836049,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,,0,Task (Counterbalance B) (Exp2),6,B_1PatExt_2AlexInt,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,721718.2200001908,721711.871,721718.2200001908,721718.2200001908,721711.871,721718.2200001908,1,721718.2200001908,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1733423046545,05/12/2024 18:24:06,1733405046545,-5,05/12/2024 08:24:06,183710,9,task-xsqk,,41836049,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,,0,Task (Counterbalance B) (Exp2),6,B_1PatExt_2AlexInt,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,2264,1931.2240000000456,4045.7269999999553,4062.387999999919,1931.2240000000456,4045.7269999999553,4062.387999999919,1,1931.2240000000456,2131.1639999998733,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1733423046548,05/12/2024 18:24:06,1733405046548,-5,05/12/2024 08:24:06,183710,9,task-xsqk,,41836049,BLIND,12219667,,complete,fpdwgo,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x969,,,0,Task (Counterbalance B) (Exp2),6,B_1PatExt_2AlexInt,chat1,chat1,,,,,,info,END,,,728511,,,,0,,,,,,,,,,
END OF FILE
