Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-iuov,randomiser-bl99,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
2,1705420637114,16/01/2024 15:57:17,1705395437114,-7,16/01/2024 01:57:17,154938,3,task-ocuq,,34257096,aoftrbzh,10118016,,complete,zchlsn,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1920x1080,1920x927,,,0,Task,2,AB,2,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,2683.100000000093,2683.100000000093,2683.100000000093,2683.100000000093,2683.100000000093,2683.100000000093,1,2683.100000000093,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1705421359195,16/01/2024 16:09:19,1705396159195,-7,16/01/2024 02:09:19,154938,3,task-ocuq,,34257096,aoftrbzh,10118016,,complete,zchlsn,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1920x1080,1920x927,,,0,Task,2,AB,2,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,722055.54,722055.54,722055.54,722055.54,722055.54,722055.54,1,722055.54,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1705421371408,16/01/2024 16:09:31,1705396171408,-7,16/01/2024 02:09:31,154938,3,task-ocuq,,34257096,aoftrbzh,10118016,,complete,zchlsn,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1920x1080,1920x927,,,0,Task,2,AB,2,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,6684,12116.159999999916,12199.5,12199.5,12116.159999999916,12199.5,12199.5,1,12116.159999999916,83.34000000008382,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1705421371412,16/01/2024 16:09:31,1705396171412,-7,16/01/2024 02:09:31,154938,3,task-ocuq,,34257096,aoftrbzh,10118016,,complete,zchlsn,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1920x1080,1920x927,,,0,Task,2,AB,2,chat1,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1705421963468,16/01/2024 16:19:23,1705403963468,-5,16/01/2024 06:19:23,154938,3,task-ocuq,,34257686,qghe7swt,10118299,,complete,tcjsxw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1707x748,,,0,Task,2,AB,2,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1705421966958,16/01/2024 16:19:26,1705403966958,-5,16/01/2024 06:19:26,154938,3,task-ocuq,,34257686,qghe7swt,10118299,,complete,tcjsxw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1707x748,,,0,Task,2,AB,2,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,780789.9,780789.9,780789.9,780789.9,780789.9,780789.9,1,780789.9,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1705422866949,16/01/2024 16:34:26,1705404866949,-5,16/01/2024 06:34:26,154938,3,task-ocuq,,34257686,qghe7swt,10118299,,complete,tcjsxw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1707x748,,,0,Task,2,AB,2,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,timedOut,,899995.1,899991.9999999999,899995.1,899995.1,899991.9999999999,899995.1,1,899995.1,0,0,,Time Limit,screen,0,screen,chat1,
4,1705422897342,16/01/2024 16:34:57,1705404897342,-5,16/01/2024 06:34:57,154938,3,task-ocuq,,34257686,qghe7swt,10118299,,complete,tcjsxw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1707x748,,,0,Task,2,AB,2,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,6641,28300.700000000186,30384.200000000186,30384.200000000186,28300.700000000186,30384.200000000186,30384.200000000186,1,28300.700000000186,2083.5,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1705422897345,16/01/2024 16:34:57,1705404897345,-5,16/01/2024 06:34:57,154938,3,task-ocuq,,34257686,qghe7swt,10118299,,complete,tcjsxw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1707x748,,,0,Task,2,AB,2,chat1,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1705422973350,16/01/2024 16:36:13,1705404973350,-5,16/01/2024 06:36:13,154938,3,task-ocuq,,34258364,kuq360w1,10118208,,complete,qoiost,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x813,,,0,Task,2,BA,2,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1705422977965,16/01/2024 16:36:17,1705404977965,-5,16/01/2024 06:36:17,154938,3,task-ocuq,,34258364,kuq360w1,10118208,,complete,qoiost,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x813,,,0,Task,2,BA,2,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,921811.74,921811.74,921811.74,921811.74,921811.74,921811.74,1,921811.74,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1705423877942,16/01/2024 16:51:17,1705405877942,-5,16/01/2024 06:51:17,154938,3,task-ocuq,,34258364,kuq360w1,10118208,,complete,qoiost,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x813,,,0,Task,2,BA,2,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,timedOut,,900011.6599999985,900004.027,900011.6599999985,900011.6599999985,900004.027,900011.6599999985,1,900011.6599999985,0,0,,Time Limit,screen,0,screen,chat1,
4,1705423891870,16/01/2024 16:51:31,1705405891870,-5,16/01/2024 06:51:31,154938,3,task-ocuq,,34258364,kuq360w1,10118208,,complete,qoiost,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x813,,,0,Task,2,BA,2,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,7333,33.33199999993667,13916.63500000001,13916.63500000001,33.33199999993667,13916.63500000001,13916.63500000001,1,33.33199999993667,13883.303000000073,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1705423891872,16/01/2024 16:51:31,1705405891872,-5,16/01/2024 06:51:31,154938,3,task-ocuq,,34258364,kuq360w1,10118208,,complete,qoiost,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x813,,,0,Task,2,BA,2,chat1,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
END OF FILE
