Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-iuov,randomiser-bl99,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1705416680081,16/01/2024 14:51:20,1705387880081,-8,15/01/2024 22:51:20,154938,3,task-p8dx,,34254112,zaurr72x,10117126,,complete,qhdjju,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1396x785,1746x771,,,0,Task,2,BA,1,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1705416684799,16/01/2024 14:51:24,1705387884799,-8,15/01/2024 22:51:24,154938,3,task-p8dx,,34254112,zaurr72x,10117126,,complete,qhdjju,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1396x785,1746x771,,,0,Task,2,BA,1,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,104311,104311,104311,104311,104311,104311,1,104311,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1705417406775,16/01/2024 15:03:26,1705388606775,-8,15/01/2024 23:03:26,154938,3,task-p8dx,,34254112,zaurr72x,10117126,,complete,qhdjju,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1396x785,1862x822,,,0,Task,2,BA,1,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,721970.8,721970.8,721970.8,721970.8,721970.8,721970.8,1,721970.8,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1705417411979,16/01/2024 15:03:31,1705388611979,-8,15/01/2024 23:03:31,154938,3,task-p8dx,,34254112,zaurr72x,10117126,,complete,qhdjju,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1396x785,1862x822,,,0,Task,2,BA,1,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,3394,5127,5212.699999999953,5212.699999999953,5127,5212.699999999953,5212.699999999953,1,5127,85.69999999995343,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1705417411986,16/01/2024 15:03:31,1705388611986,-8,15/01/2024 23:03:31,154938,3,task-p8dx,,34254112,zaurr72x,10117126,,complete,qhdjju,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1396x785,1862x822,,,0,Task,2,BA,1,chat1,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1705416603919,16/01/2024 14:50:03,1705398603919,-5,16/01/2024 04:50:03,154938,3,task-p8dx,,34254048,yk6g1ov4,10117133,,complete,hylaps,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1310x873,1310x762,,,0,Task,2,AB,1,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1705416614629,16/01/2024 14:50:14,1705398614629,-5,16/01/2024 04:50:14,154938,3,task-p8dx,,34254048,yk6g1ov4,10117133,,complete,hylaps,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1310x873,1310x762,,,0,Task,2,AB,1,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,25433.9,25433.9,25433.9,25433.9,25433.9,25433.9,1,25433.9,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1705416812736,16/01/2024 14:53:32,1705398812736,-5,16/01/2024 04:53:32,154938,3,task-p8dx,,34254048,yk6g1ov4,10117133,,complete,hylaps,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1310x873,1310x762,,,0,Task,2,AB,1,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
4,1705416843748,16/01/2024 14:54:03,1705398843748,-5,16/01/2024 04:54:03,154938,3,task-p8dx,,34254048,yk6g1ov4,10117133,,complete,hylaps,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1310x873,1310x762,,,0,Task,2,AB,1,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
5,1705417569272,16/01/2024 15:06:09,1705399569272,-5,16/01/2024 05:06:09,154938,3,task-p8dx,,34254048,yk6g1ov4,10117133,,complete,hylaps,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1310x873,1310x762,,,0,Task,2,AB,1,chat1,chat1,1,chat1,Screen 1,qf5pcz,1,continue,,725537.4,725521.1,725537.4,725537.4,725521.1,725537.4,1,725537.4,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
6,1705417596098,16/01/2024 15:06:36,1705399596098,-5,16/01/2024 05:06:36,154938,3,task-p8dx,,34254048,yk6g1ov4,10117133,,complete,hylaps,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1310x873,1310x762,,,0,Task,2,AB,1,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,6136,24633.5,26833.300000000047,26845.600000023842,24633.5,26833.300000000047,26845.600000023842,1,24633.5,2212.100000023842,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
7,1705417596101,16/01/2024 15:06:36,1705399596101,-5,16/01/2024 05:06:36,154938,3,task-p8dx,,34254048,yk6g1ov4,10117133,,complete,hylaps,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1310x873,1310x762,,,0,Task,2,AB,1,chat1,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1705416606258,16/01/2024 14:50:06,1705387806258,-8,15/01/2024 22:50:06,154938,3,task-p8dx,,34254049,yh19xw9h,10117148,,complete,exuhkl,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1080,2560x919,,,0,Task,2,AB,1,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1705416610887,16/01/2024 14:50:10,1705387810887,-8,15/01/2024 22:50:10,154938,3,task-p8dx,,34254049,yh19xw9h,10117148,,complete,exuhkl,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1080,2560x919,,,0,Task,2,AB,1,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,4629.9000000000015,4629.9000000000015,4629.9000000000015,4629.9000000000015,4629.9000000000015,4629.9000000000015,1,4629.9000000000015,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1705417389400,16/01/2024 15:03:09,1705388589400,-8,15/01/2024 23:03:09,154938,3,task-p8dx,,34254049,yh19xw9h,10117148,,complete,exuhkl,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1080,2560x919,,,0,Task,2,AB,1,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,778510.7,778510.7,778510.7,778510.7,778510.7,778510.7,1,778510.7,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1705417438927,16/01/2024 15:03:58,1705388638927,-8,15/01/2024 23:03:58,154938,3,task-p8dx,,34254049,yh19xw9h,10117148,,complete,exuhkl,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1080,2560x919,,,0,Task,2,AB,1,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,7432,45094.09999999998,49524,49524,45094.09999999998,49524,49524,1,45094.09999999998,4429.900000000023,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1705417438928,16/01/2024 15:03:58,1705388638928,-8,15/01/2024 23:03:58,154938,3,task-p8dx,,34254049,yh19xw9h,10117148,,complete,exuhkl,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,2560x1080,2560x919,,,0,Task,2,AB,1,chat1,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1705416641041,16/01/2024 14:50:41,1705398641041,-5,16/01/2024 04:50:41,154938,3,task-p8dx,,34254076,lwowyaqe,10117150,,complete,gxslbj,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1628x916,1629x754,,,0,Task,2,BA,1,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1705416642520,16/01/2024 14:50:42,1705398642520,-5,16/01/2024 04:50:42,154938,3,task-p8dx,,34254076,lwowyaqe,10117150,,complete,gxslbj,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1628x916,1629x754,,,0,Task,2,BA,1,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,1466.2999999999993,1466.2999999999993,1466.2999999999993,1466.2999999999993,1466.2999999999993,1466.2999999999993,1,1466.2999999999993,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1705416657101,16/01/2024 14:50:57,1705398657101,-5,16/01/2024 04:50:57,154938,3,task-p8dx,,34254076,lwowyaqe,10117150,,complete,gxslbj,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1628x916,1629x754,,,0,Task,2,BA,1,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
4,1705417390420,16/01/2024 15:03:10,1705399390420,-5,16/01/2024 05:03:10,154938,3,task-p8dx,,34254076,lwowyaqe,10117150,,complete,gxslbj,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1628x916,1629x754,,,0,Task,2,BA,1,chat1,chat1,1,chat1,Screen 1,qf5pcz,1,continue,,733325.4000000015,733318.2000000001,733325.4000000015,733325.4000000015,733318.2000000001,733325.4000000015,1,733325.4000000015,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
5,1705417398658,16/01/2024 15:03:18,1705399398658,-5,16/01/2024 05:03:18,154938,3,task-p8dx,,34254076,lwowyaqe,10117150,,complete,gxslbj,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1628x916,1629x754,,,0,Task,2,BA,1,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,3927,5514.79999999993,8231,8246.200000001467,5514.79999999993,8231,8246.200000001467,1,5514.79999999993,2731.4000000015367,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
6,1705417398661,16/01/2024 15:03:18,1705399398661,-5,16/01/2024 05:03:18,154938,3,task-p8dx,,34254076,lwowyaqe,10117150,,complete,gxslbj,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1628x916,1629x754,,,0,Task,2,BA,1,chat1,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1705416659502,16/01/2024 14:50:59,1705395059502,-6,16/01/2024 02:50:59,154938,3,task-p8dx,,34254091,323tweem,10117147,,complete,iocdwp,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x633,,,0,Task,2,AB,1,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1705416662669,16/01/2024 14:51:02,1705395062669,-6,16/01/2024 02:51:02,154938,3,task-p8dx,,34254091,323tweem,10117147,,complete,iocdwp,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x633,,,0,Task,2,AB,1,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,3166.7000000000044,3166.7000000000044,3166.7000000000044,3166.7000000000044,3166.7000000000044,3166.7000000000044,1,3166.7000000000044,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1705417425466,16/01/2024 15:03:45,1705395825466,-6,16/01/2024 03:03:45,154938,3,task-p8dx,,34254091,323tweem,10117147,,complete,iocdwp,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x633,,,0,Task,2,AB,1,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,762789.2,762789.2,762789.2,762789.2,762789.2,762789.2,1,762789.2,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1705417430045,16/01/2024 15:03:50,1705395830045,-6,16/01/2024 03:03:50,154938,3,task-p8dx,,34254091,323tweem,10117147,,complete,iocdwp,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x633,,,0,Task,2,AB,1,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,3301,2716.6999999999534,4583.300000000047,4583.300000000047,2716.6999999999534,4583.300000000047,4583.300000000047,1,2716.6999999999534,1866.6000000000931,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1705417430048,16/01/2024 15:03:50,1705395830048,-6,16/01/2024 03:03:50,154938,3,task-p8dx,,34254091,323tweem,10117147,,complete,iocdwp,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1366x633,,,0,Task,2,AB,1,chat1,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1705416702900,16/01/2024 14:51:42,1705398702900,-5,16/01/2024 04:51:42,154938,3,task-p8dx,,34254127,rgf8roc0,10117140,,complete,dmxwjw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Task,2,BA,1,chat1,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1705416705351,16/01/2024 14:51:45,1705398705351,-5,16/01/2024 04:51:45,154938,3,task-p8dx,,34254127,rgf8roc0,10117140,,complete,dmxwjw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Task,2,BA,1,chat1,chat1,1,chat1,Screen 2,66299v,1,continue,,149493.6,149493.6,149493.6,149493.6,149493.6,149493.6,1,149493.6,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1705417429721,16/01/2024 15:03:49,1705399429721,-5,16/01/2024 05:03:49,154938,3,task-p8dx,,34254127,rgf8roc0,10117140,,complete,dmxwjw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Task,2,BA,1,chat1,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,724369.1,724369.1,724369.1,724369.1,724369.1,724369.1,1,724369.1,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1705417437072,16/01/2024 15:03:57,1705399437072,-5,16/01/2024 05:03:57,154938,3,task-p8dx,,34254127,rgf8roc0,10117140,,complete,dmxwjw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Task,2,BA,1,chat1,chat1,1,completionCode1,Screen 1,oj56ag,1,response,3020,5846.900000000023,7349.800000000047,7349.800000000047,5846.900000000023,7349.800000000047,7349.800000000047,1,5846.900000000023,1502.9000000000233,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1705417437073,16/01/2024 15:03:57,1705399437073,-5,16/01/2024 05:03:57,154938,3,task-p8dx,,34254127,rgf8roc0,10117140,,complete,dmxwjw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,Task,2,BA,1,chat1,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
