Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-iuov,randomiser-bl99,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
2,1705420040668,16/01/2024 15:47:20,1705402040668,-5,16/01/2024 05:47:20,154938,3,task-19sb,,34256823,wcou6bm5,10117199,,complete,cqyldl,,computer,Desktop or Laptop,Linux x86_64,Chrome 120.0.0.0,412x915,980x1826,,,0,Task,2,BA,1,chat2,chat2,1,chat2,Screen 2,o6hbif,1,continue,,3324.0999999999767,3324.0999999999767,3324.0999999999767,3324.0999999999767,3324.0999999999767,3324.0999999999767,1,3324.0999999999767,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1705420873036,16/01/2024 16:01:13,1705402873036,-5,16/01/2024 06:01:13,154938,3,task-19sb,,34256823,wcou6bm5,10117199,,complete,cqyldl,,computer,Desktop or Laptop,Linux x86_64,Chrome 120.0.0.0,412x915,980x1826,,,0,Task,2,BA,1,chat2,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
4,1705421657573,16/01/2024 16:14:17,1705403657573,-5,16/01/2024 06:14:17,154938,3,task-19sb,,34256823,wcou6bm5,10117199,,complete,cqyldl,,computer,Desktop or Laptop,Linux x86_64,Chrome 120.0.0.0,412x915,980x1826,,,0,Task,2,BA,1,chat2,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
5,1705423092793,16/01/2024 16:38:12,1705405092793,-5,16/01/2024 06:38:12,154938,3,task-19sb,,34256823,wcou6bm5,10117199,,complete,cqyldl,,computer,Desktop or Laptop,Linux x86_64,Chrome 120.0.0.0,412x915,980x1826,,,0,Task,2,BA,1,chat2,chat2,1,chat2,Screen 1,xvlh72,1,continue,,849510.7999999999,849494.1,849510.7999999999,849510.7999999999,849494.1,849510.7999999999,1,849510.7999999999,0,0,,Click To Continue,Completed button,2,object-74,chat2,
6,1705423103139,16/01/2024 16:38:23,1705405103139,-5,16/01/2024 06:38:23,154938,3,task-19sb,,34256823,wcou6bm5,10117199,,complete,cqyldl,,computer,Desktop or Laptop,Linux x86_64,Chrome 120.0.0.0,412x915,980x1826,,,0,Task,2,BA,1,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,7165,5764.70000000007,10309.300000000047,10326,5764.70000000007,10309.300000000047,10326,1,5764.70000000007,4561.29999999993,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
7,1705423103148,16/01/2024 16:38:23,1705405103148,-5,16/01/2024 06:38:23,154938,3,task-19sb,,34256823,wcou6bm5,10117199,,complete,cqyldl,,computer,Desktop or Laptop,Linux x86_64,Chrome 120.0.0.0,412x915,980x1826,,,0,Task,2,BA,1,chat2,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1705420108834,16/01/2024 15:48:28,1705398508834,-6,16/01/2024 03:48:28,154938,3,task-19sb,,34256849,3rbj54yd,10117874,,complete,veyisd,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1280x800,1280x712,,,0,Task,2,AB,1,chat2,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1705420792893,16/01/2024 15:59:52,1705399192893,-6,16/01/2024 03:59:52,154938,3,task-19sb,,34256849,3rbj54yd,10117874,,complete,veyisd,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1280x800,1280x712,,,0,Task,2,AB,1,chat2,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
3,1705420809950,16/01/2024 16:00:09,1705399209950,-6,16/01/2024 04:00:09,154938,3,task-19sb,,34256849,3rbj54yd,10117874,,complete,veyisd,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1280x800,1280x712,,,0,Task,2,AB,1,chat2,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
4,1705421538026,16/01/2024 16:12:18,1705399938026,-6,16/01/2024 04:12:18,154938,3,task-19sb,,34256849,3rbj54yd,10117874,,complete,veyisd,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1280x800,995x553,,,0,Task,2,AB,1,chat2,chat2,1,chat2,Screen 1,xvlh72,1,continue,,729397,729395,729397,729397,729395,729397,1,729397,0,0,,Click To Continue,Completed button,2,object-74,chat2,
5,1705421542583,16/01/2024 16:12:22,1705399942583,-6,16/01/2024 04:12:22,154938,3,task-19sb,,34256849,3rbj54yd,10117874,,complete,veyisd,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1280x800,1280x712,,,0,Task,2,AB,1,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,8885,3426,4556,4560,3426,4556,4560,1,3426,1134,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
6,1705421542585,16/01/2024 16:12:22,1705399942585,-6,16/01/2024 04:12:22,154938,3,task-19sb,,34256849,3rbj54yd,10117874,,complete,veyisd,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1280x800,1280x712,,,0,Task,2,AB,1,chat2,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1705420392605,16/01/2024 15:53:12,1705391592605,-8,15/01/2024 23:53:12,154938,3,task-19sb,,34256983,q278dgwb,10117950,,complete,uehdtw,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x932,,,0,Task,2,BA,1,chat2,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1705420397651,16/01/2024 15:53:17,1705391597651,-8,15/01/2024 23:53:17,154938,3,task-19sb,,34256983,q278dgwb,10117950,,complete,uehdtw,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x932,,,0,Task,2,BA,1,chat2,chat2,1,chat2,Screen 2,o6hbif,1,continue,,5049.798000000068,5049.798000000068,5049.798000000068,5049.798000000068,5049.798000000068,5049.798000000068,1,5049.798000000068,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1705421137567,16/01/2024 16:05:37,1705392337567,-8,16/01/2024 00:05:37,154938,3,task-19sb,,34256983,q278dgwb,10117950,,complete,uehdtw,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x932,,,0,Task,2,BA,1,chat2,chat2,1,chat2,Screen 1,xvlh72,2,continue,,739920.402,739920.402,739920.402,739920.402,739920.402,739920.402,1,739920.402,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1705421148885,16/01/2024 16:05:48,1705392348885,-8,16/01/2024 00:05:48,154938,3,task-19sb,,34256983,q278dgwb,10117950,,complete,uehdtw,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x932,,,0,Task,2,BA,1,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,5426,11216.217999999877,11316.21399999992,11316.21399999992,11216.217999999877,11316.21399999992,11316.21399999992,1,11216.217999999877,99.99600000004284,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1705421148890,16/01/2024 16:05:48,1705392348890,-8,16/01/2024 00:05:48,154938,3,task-19sb,,34256983,q278dgwb,10117950,,complete,uehdtw,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x932,,,0,Task,2,BA,1,chat2,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1705421735908,16/01/2024 16:15:35,1705403735908,-5,16/01/2024 06:15:35,154938,3,task-19sb,,34257594,5gi00vec,10118261,,complete,edhfnf,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1536x960,1536x744,,,0,Task,2,AB,1,chat2,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1705421739393,16/01/2024 16:15:39,1705403739393,-5,16/01/2024 06:15:39,154938,3,task-19sb,,34257594,5gi00vec,10118261,,complete,edhfnf,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1536x960,1536x744,,,0,Task,2,AB,1,chat2,chat2,1,chat2,Screen 2,o6hbif,1,continue,,786800,786800,786800,786800,786800,786800,1,786800,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1705422458926,16/01/2024 16:27:38,1705404458926,-5,16/01/2024 06:27:38,154938,3,task-19sb,,34257594,5gi00vec,10118261,,complete,edhfnf,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1536x960,1536x744,,,0,Task,2,AB,1,chat2,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
4,1705423181640,16/01/2024 16:39:41,1705405181640,-5,16/01/2024 06:39:41,154938,3,task-19sb,,34257594,5gi00vec,10118261,,complete,edhfnf,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1536x960,1536x744,,,0,Task,2,AB,1,chat2,chat2,1,chat2,Screen 1,xvlh72,1,continue,,722734.799999988,722720.5,722734.799999988,722734.799999988,722720.5,722734.799999988,1,722734.799999988,0,0,,Click To Continue,Completed button,2,object-74,chat2,
5,1705423185086,16/01/2024 16:39:45,1705405185086,-5,16/01/2024 06:39:45,154938,3,task-19sb,,34257594,5gi00vec,10118261,,complete,edhfnf,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1536x960,1536x744,,,0,Task,2,AB,1,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,7957,2983.6999999999534,3450.29999999993,3460.799999988056,2983.6999999999534,3450.29999999993,3460.799999988056,1,2983.6999999999534,477.09999998810235,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
6,1705423185087,16/01/2024 16:39:45,1705405185087,-5,16/01/2024 06:39:45,154938,3,task-19sb,,34257594,5gi00vec,10118261,,complete,edhfnf,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1536x960,1536x744,,,0,Task,2,AB,1,chat2,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1705421868487,16/01/2024 16:17:48,1705396668487,-7,16/01/2024 02:17:48,154938,3,task-19sb,,34257640,vkxyln5t,10118268,,complete,lkqohq,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1538x728,1536x726,,,0,Task,2,BA,1,chat2,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1705421870383,16/01/2024 16:17:50,1705396670383,-7,16/01/2024 02:17:50,154938,3,task-19sb,,34257640,vkxyln5t,10118268,,complete,lkqohq,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1538x728,1536x726,,,0,Task,2,BA,1,chat2,chat2,1,chat2,Screen 2,o6hbif,1,continue,,783012,783012,783012,783012,783012,783012,1,783012,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1705422592606,16/01/2024 16:29:52,1705397392606,-7,16/01/2024 02:29:52,154938,3,task-19sb,,34257640,vkxyln5t,10118268,,complete,lkqohq,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1538x728,1536x726,,,0,Task,2,BA,1,chat2,chat2,1,chat2,Screen 1,xvlh72,2,continue,,722226,722226,722226,722226,722226,722226,1,722226,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1705422598390,16/01/2024 16:29:58,1705397398390,-7,16/01/2024 02:29:58,154938,3,task-19sb,,34257640,vkxyln5t,10118268,,complete,lkqohq,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1538x728,1536x726,,,0,Task,2,BA,1,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,1038,5269,5785,5785,5269,5785,5785,1,5269,516,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1705422598391,16/01/2024 16:29:58,1705397398391,-7,16/01/2024 02:29:58,154938,3,task-19sb,,34257640,vkxyln5t,10118268,,complete,lkqohq,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1538x728,1536x726,,,0,Task,2,BA,1,chat2,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
END OF FILE
