Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-iuov,randomiser-bl99,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
4,1705420630138,16/01/2024 15:57:10,1705395430138,-7,16/01/2024 01:57:10,154938,3,task-ses1,,34256742,aoftrbzh,10118016,,complete,zchlsn,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1920x1080,1920x927,,,0,Task,2,AB,2,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,5877,9282.839999999967,9332.839999999967,9332.839999999967,9282.839999999967,9332.839999999967,9332.839999999967,1,9282.839999999967,50,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1705420630140,16/01/2024 15:57:10,1705395430140,-7,16/01/2024 01:57:10,154938,3,task-ses1,,34256742,aoftrbzh,10118016,,complete,zchlsn,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1920x1080,1920x927,,,0,Task,2,AB,2,chat2,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1705421203917,16/01/2024 16:06:43,1705403203917,-5,16/01/2024 06:06:43,154938,3,task-ses1,,34257393,qghe7swt,10118299,,complete,tcjsxw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1707x748,,,0,Task,2,AB,2,chat2,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1705421205983,16/01/2024 16:06:45,1705403205983,-5,16/01/2024 06:06:45,154938,3,task-ses1,,34257393,qghe7swt,10118299,,complete,tcjsxw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1707x748,,,0,Task,2,AB,2,chat2,chat2,1,chat2,Screen 2,o6hbif,1,continue,,2066.7000000000007,2066.7000000000007,2066.7000000000007,2066.7000000000007,2066.7000000000007,2066.7000000000007,1,2066.7000000000007,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1705421944276,16/01/2024 16:19:04,1705403944276,-5,16/01/2024 06:19:04,154938,3,task-ses1,,34257393,qghe7swt,10118299,,complete,tcjsxw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1707x748,,,0,Task,2,AB,2,chat2,chat2,1,chat2,Screen 1,xvlh72,2,continue,,738287.5,738287.5,738287.5,738287.5,738287.5,738287.5,1,738287.5,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1705421958848,16/01/2024 16:19:18,1705403958848,-5,16/01/2024 06:19:18,154938,3,task-ses1,,34257393,qghe7swt,10118299,,complete,tcjsxw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1707x748,,,0,Task,2,AB,2,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,8749,11983.699999999953,14567.199999999953,14567.199999999953,11983.699999999953,14567.199999999953,14567.199999999953,1,11983.699999999953,2583.5,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1705421958850,16/01/2024 16:19:18,1705403958850,-5,16/01/2024 06:19:18,154938,3,task-ses1,,34257393,qghe7swt,10118299,,complete,tcjsxw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1707x748,,,0,Task,2,AB,2,chat2,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1705421390079,16/01/2024 16:09:50,1705403390079,-5,16/01/2024 06:09:50,154938,3,task-ses1,,34257451,kuq360w1,10118208,,complete,qoiost,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x813,,,0,Task,2,BA,2,chat2,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1705421396991,16/01/2024 16:09:56,1705403396991,-5,16/01/2024 06:09:56,154938,3,task-ses1,,34257451,kuq360w1,10118208,,complete,qoiost,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x813,,,0,Task,2,BA,2,chat2,chat2,1,chat2,Screen 2,o6hbif,1,continue,,37906.634,37906.634,37906.634,37906.634,37906.634,37906.634,1,37906.634,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1705422058594,16/01/2024 16:20:58,1705404058594,-5,16/01/2024 06:20:58,154938,3,task-ses1,,34257451,kuq360w1,10118208,,complete,qoiost,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x813,,,0,Task,2,BA,2,chat2,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
4,1705422958574,16/01/2024 16:35:58,1705404958574,-5,16/01/2024 06:35:58,154938,3,task-ses1,,34257451,kuq360w1,10118208,,complete,qoiost,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x813,,,0,Task,2,BA,2,chat2,chat2,1,chat2,Screen 1,xvlh72,1,timedOut,,902450.8999999985,902445.323,902450.8999999985,902450.8999999985,902445.323,902450.8999999985,1,902450.8999999985,0,0,,Time Limit,screen,0,screen,chat2,
5,1705422969755,16/01/2024 16:36:09,1705404969755,-5,16/01/2024 06:36:09,154938,3,task-ses1,,34257451,kuq360w1,10118208,,complete,qoiost,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x813,,,0,Task,2,BA,2,chat2,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,7071,5766.435999999987,11166.483000000007,11183.148999999976,5766.435999999987,11166.483000000007,11183.148999999976,1,5766.435999999987,5416.712999999989,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
6,1705422969757,16/01/2024 16:36:09,1705404969757,-5,16/01/2024 06:36:09,154938,3,task-ses1,,34257451,kuq360w1,10118208,,complete,qoiost,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x813,,,0,Task,2,BA,2,chat2,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
END OF FILE
