Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-iuov,randomiser-bl99,Randomise questionnaire elements?,Question Key,Response
4,1693146991744,27/08/2023 14:36:31,1693146991996,-10,27/08/2023 04:36:31,132936,11,questionnaire-5yf1,,31381970,BLIND,9294900,,complete,qabane,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2266x1275,1379x977,,,,Individual Bot Questionnaire,2,ABC,2,No,response-2,Strongly Agree
5,1693146991744,27/08/2023 14:36:31,1693146991996,-10,27/08/2023 04:36:31,132936,11,questionnaire-5yf1,,31381970,BLIND,9294900,,complete,qabane,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2266x1275,1379x977,,,,Individual Bot Questionnaire,2,ABC,2,No,response-2-quantised,5
6,1693146991744,27/08/2023 14:36:31,1693146991996,-10,27/08/2023 04:36:31,132936,11,questionnaire-5yf1,,31381970,BLIND,9294900,,complete,qabane,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2266x1275,1379x977,,,,Individual Bot Questionnaire,2,ABC,2,No,response-5,Strongly Disagree
7,1693146991744,27/08/2023 14:36:31,1693146991996,-10,27/08/2023 04:36:31,132936,11,questionnaire-5yf1,,31381970,BLIND,9294900,,complete,qabane,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2266x1275,1379x977,,,,Individual Bot Questionnaire,2,ABC,2,No,response-5-quantised,1
8,1693146991744,27/08/2023 14:36:31,1693146991996,-10,27/08/2023 04:36:31,132936,11,questionnaire-5yf1,,31381970,BLIND,9294900,,complete,qabane,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2266x1275,1379x977,,,,Individual Bot Questionnaire,2,ABC,2,No,response-3,Agree
9,1693146991744,27/08/2023 14:36:31,1693146991997,-10,27/08/2023 04:36:31,132936,11,questionnaire-5yf1,,31381970,BLIND,9294900,,complete,qabane,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2266x1275,1379x977,,,,Individual Bot Questionnaire,2,ABC,2,No,response-3-quantised,4
10,1693146991744,27/08/2023 14:36:31,1693146991997,-10,27/08/2023 04:36:31,132936,11,questionnaire-5yf1,,31381970,BLIND,9294900,,complete,qabane,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2266x1275,1379x977,,,,Individual Bot Questionnaire,2,ABC,2,No,response-6,Strongly Disagree
11,1693146991744,27/08/2023 14:36:31,1693146991997,-10,27/08/2023 04:36:31,132936,11,questionnaire-5yf1,,31381970,BLIND,9294900,,complete,qabane,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2266x1275,1379x977,,,,Individual Bot Questionnaire,2,ABC,2,No,response-6-quantised,1
12,1693146991744,27/08/2023 14:36:31,1693146991997,-10,27/08/2023 04:36:31,132936,11,questionnaire-5yf1,,31381970,BLIND,9294900,,complete,qabane,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2266x1275,1379x977,,,,Individual Bot Questionnaire,2,ABC,2,No,END QUESTIONNAIRE,6067
1,1693149250963,27/08/2023 15:14:10,1693149257890,-7,27/08/2023 08:14:17,132936,11,questionnaire-5yf1,,31382149,BLIND,9294939,,complete,rmiwzn,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1537x732,1536x726,,,,Individual Bot Questionnaire,2,BCA,2,No,BEGIN QUESTIONNAIRE,
2,1693149278111,27/08/2023 15:14:38,1693149285108,-7,27/08/2023 08:14:45,132936,11,questionnaire-5yf1,,31382149,BLIND,9294939,,complete,rmiwzn,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1537x732,1519x726,,,,Individual Bot Questionnaire,2,BCA,2,No,response-1,Neutral
3,1693149278297,27/08/2023 15:14:38,1693149285109,-7,27/08/2023 08:14:45,132936,11,questionnaire-5yf1,,31382149,BLIND,9294939,,complete,rmiwzn,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1537x732,1519x726,,,,Individual Bot Questionnaire,2,BCA,2,No,response-1-quantised,3
4,1693149278297,27/08/2023 15:14:38,1693149285109,-7,27/08/2023 08:14:45,132936,11,questionnaire-5yf1,,31382149,BLIND,9294939,,complete,rmiwzn,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1537x732,1519x726,,,,Individual Bot Questionnaire,2,BCA,2,No,response-2,Agree
5,1693149278297,27/08/2023 15:14:38,1693149285109,-7,27/08/2023 08:14:45,132936,11,questionnaire-5yf1,,31382149,BLIND,9294939,,complete,rmiwzn,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1537x732,1519x726,,,,Individual Bot Questionnaire,2,BCA,2,No,response-2-quantised,4
6,1693149278297,27/08/2023 15:14:38,1693149285110,-7,27/08/2023 08:14:45,132936,11,questionnaire-5yf1,,31382149,BLIND,9294939,,complete,rmiwzn,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1537x732,1519x726,,,,Individual Bot Questionnaire,2,BCA,2,No,response-5,Disagree
7,1693149278297,27/08/2023 15:14:38,1693149285110,-7,27/08/2023 08:14:45,132936,11,questionnaire-5yf1,,31382149,BLIND,9294939,,complete,rmiwzn,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1537x732,1519x726,,,,Individual Bot Questionnaire,2,BCA,2,No,response-5-quantised,2
8,1693149278297,27/08/2023 15:14:38,1693149285110,-7,27/08/2023 08:14:45,132936,11,questionnaire-5yf1,,31382149,BLIND,9294939,,complete,rmiwzn,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1537x732,1519x726,,,,Individual Bot Questionnaire,2,BCA,2,No,response-3,Neutral
9,1693149278297,27/08/2023 15:14:38,1693149285111,-7,27/08/2023 08:14:45,132936,11,questionnaire-5yf1,,31382149,BLIND,9294939,,complete,rmiwzn,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1537x732,1519x726,,,,Individual Bot Questionnaire,2,BCA,2,No,response-3-quantised,3
10,1693149278297,27/08/2023 15:14:38,1693149285111,-7,27/08/2023 08:14:45,132936,11,questionnaire-5yf1,,31382149,BLIND,9294939,,complete,rmiwzn,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1537x732,1519x726,,,,Individual Bot Questionnaire,2,BCA,2,No,response-6,Disagree
11,1693149278297,27/08/2023 15:14:38,1693149285111,-7,27/08/2023 08:14:45,132936,11,questionnaire-5yf1,,31382149,BLIND,9294939,,complete,rmiwzn,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1537x732,1519x726,,,,Individual Bot Questionnaire,2,BCA,2,No,response-6-quantised,2
12,1693149278297,27/08/2023 15:14:38,1693149285111,-7,27/08/2023 08:14:45,132936,11,questionnaire-5yf1,,31382149,BLIND,9294939,,complete,rmiwzn,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1537x732,1519x726,,,,Individual Bot Questionnaire,2,BCA,2,No,END QUESTIONNAIRE,27221
1,1693153644775,27/08/2023 16:27:24,1693153643923,-4,27/08/2023 12:27:23,132936,11,questionnaire-5yf1,,31382603,BLIND,9295046,,complete,aasbyh,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,1239x957,,,,Individual Bot Questionnaire,2,ABC,2,No,BEGIN QUESTIONNAIRE,
2,1693153659094,27/08/2023 16:27:39,1693153658295,-4,27/08/2023 12:27:38,132936,11,questionnaire-5yf1,,31382603,BLIND,9295046,,complete,aasbyh,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,1239x957,,,,Individual Bot Questionnaire,2,ABC,2,No,response-1,Agree
3,1693153659237,27/08/2023 16:27:39,1693153658296,-4,27/08/2023 12:27:38,132936,11,questionnaire-5yf1,,31382603,BLIND,9295046,,complete,aasbyh,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,1239x957,,,,Individual Bot Questionnaire,2,ABC,2,No,response-1-quantised,4
