Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Randomise questionnaire elements?,Question Key,Response
13,1707336570079,07/02/2024 20:09:30,1707336566102,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,distant-pat-quantised,2
14,1707336570079,07/02/2024 20:09:30,1707336566102,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,understood-alex,Disagree
15,1707336570079,07/02/2024 20:09:30,1707336566103,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,understood-alex-quantised,2
16,1707336570079,07/02/2024 20:09:30,1707336566103,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,understood-pat,Agree
17,1707336570079,07/02/2024 20:09:30,1707336566103,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,understood-pat-quantised,4
18,1707336570079,07/02/2024 20:09:30,1707336566103,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,different-alex,Agree
19,1707336570079,07/02/2024 20:09:30,1707336566103,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,different-alex-quantised,4
20,1707336570079,07/02/2024 20:09:30,1707336566103,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,different-pat,Neutral
21,1707336570079,07/02/2024 20:09:30,1707336566103,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,different-pat-quantised,3
22,1707336570079,07/02/2024 20:09:30,1707336566104,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,chat-again-alex,Disagree
23,1707336570208,07/02/2024 20:09:30,1707336566104,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,chat-again-alex-quantised,2
24,1707336570208,07/02/2024 20:09:30,1707336566104,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,chat-again-pat,Agree
25,1707336570208,07/02/2024 20:09:30,1707336566104,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,chat-again-pat-quantised,4
26,1707336570208,07/02/2024 20:09:30,1707336566104,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,response-1-1,Pat
27,1707336570208,07/02/2024 20:09:30,1707336566104,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,response-1-2,Alex
28,1707336570208,07/02/2024 20:09:30,1707336566104,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,response-2,Pat actually gave me some good advice that I will try to apply to real life.
29,1707336570208,07/02/2024 20:09:30,1707336566105,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,response-3,I feel like Alex was just dumping their anxieties onto me. Not helpful for me.
30,1707336570208,07/02/2024 20:09:30,1707336566105,-5,07/02/2024 15:09:26,163181,2,questionnaire-wcll,,34900061,BLIND,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1349x615,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,END QUESTIONNAIRE,117104
1,1707465507524,09/02/2024 07:58:27,1707465508407,-5,09/02/2024 02:58:28,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1600x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,BEGIN QUESTIONNAIRE,
2,1707465709639,09/02/2024 08:01:49,1707465710190,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,similar-alex,Disagree
3,1707465709805,09/02/2024 08:01:49,1707465710193,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,similar-alex-quantised,2
4,1707465709805,09/02/2024 08:01:49,1707465710193,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,similar-pat,Disagree
5,1707465709805,09/02/2024 08:01:49,1707465710194,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,similar-pat-quantised,2
6,1707465709805,09/02/2024 08:01:49,1707465710194,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,enjoy-alex,Neutral
7,1707465709805,09/02/2024 08:01:49,1707465710195,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,enjoy-alex-quantised,3
8,1707465709805,09/02/2024 08:01:49,1707465710195,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,enjoy-pat,Neutral
9,1707465709805,09/02/2024 08:01:49,1707465710195,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,enjoy-pat-quantised,3
10,1707465709805,09/02/2024 08:01:49,1707465710196,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,distant-alex,Agree
11,1707465709805,09/02/2024 08:01:49,1707465710196,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,distant-alex-quantised,4
12,1707465709805,09/02/2024 08:01:49,1707465710197,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,distant-pat,Agree
13,1707465709805,09/02/2024 08:01:49,1707465710197,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,distant-pat-quantised,4
14,1707465709805,09/02/2024 08:01:49,1707465710197,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,understood-alex,Disagree
15,1707465709805,09/02/2024 08:01:49,1707465710198,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,understood-alex-quantised,2
16,1707465709805,09/02/2024 08:01:49,1707465710199,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,understood-pat,Neutral
17,1707465709805,09/02/2024 08:01:49,1707465710200,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,understood-pat-quantised,3
18,1707465709805,09/02/2024 08:01:49,1707465710200,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,different-alex,Agree
19,1707465709805,09/02/2024 08:01:49,1707465710200,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,different-alex-quantised,4
20,1707465709805,09/02/2024 08:01:49,1707465710200,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,different-pat,Agree
21,1707465709805,09/02/2024 08:01:49,1707465710201,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,different-pat-quantised,4
22,1707465709805,09/02/2024 08:01:49,1707465710201,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,chat-again-alex,Disagree
23,1707465709988,09/02/2024 08:01:49,1707465710201,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,chat-again-alex-quantised,2
24,1707465709988,09/02/2024 08:01:49,1707465710202,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,chat-again-pat,Disagree
25,1707465709988,09/02/2024 08:01:49,1707465710202,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,chat-again-pat-quantised,2
26,1707465709988,09/02/2024 08:01:49,1707465710203,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,response-1-1,Pat
27,1707465709988,09/02/2024 08:01:49,1707465710203,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,response-1-2,Alex
28,1707465709988,09/02/2024 08:01:49,1707465710204,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,response-2,The Pat bot asked more specific questions. I don't shy away from individuals with a more personable attitude. Alex was more vague and vanilla with the statements and questions.
29,1707465709988,09/02/2024 08:01:49,1707465710204,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,response-3,"Pat had more spice, personality than Alex. Seemed to have more interest, not as generic."
30,1707465709988,09/02/2024 08:01:49,1707465710205,-5,09/02/2024 03:01:50,163181,2,questionnaire-wcll,,34954489,BLIND,10334514,,complete,hmdvqa,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1600x900,1583x739,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,END QUESTIONNAIRE,201799
1,1707799689292,13/02/2024 04:48:09,1707799689055,-8,12/02/2024 20:48:09,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,BEGIN QUESTIONNAIRE,
2,1707799751301,13/02/2024 04:49:11,1707799751035,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,similar-alex,Neutral
3,1707799751477,13/02/2024 04:49:11,1707799751037,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,similar-alex-quantised,3
4,1707799751477,13/02/2024 04:49:11,1707799751037,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,similar-pat,Neutral
5,1707799751477,13/02/2024 04:49:11,1707799751037,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,similar-pat-quantised,3
6,1707799751477,13/02/2024 04:49:11,1707799751037,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,enjoy-alex,Agree
7,1707799751477,13/02/2024 04:49:11,1707799751037,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,enjoy-alex-quantised,4
8,1707799751477,13/02/2024 04:49:11,1707799751037,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,enjoy-pat,Agree
9,1707799751477,13/02/2024 04:49:11,1707799751037,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,enjoy-pat-quantised,4
10,1707799751477,13/02/2024 04:49:11,1707799751037,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,distant-alex,Disagree
11,1707799751477,13/02/2024 04:49:11,1707799751037,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,distant-alex-quantised,2
12,1707799751477,13/02/2024 04:49:11,1707799751037,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,distant-pat,Disagree
13,1707799751477,13/02/2024 04:49:11,1707799751037,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,distant-pat-quantised,2
14,1707799751477,13/02/2024 04:49:11,1707799751037,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,understood-alex,Agree
15,1707799751477,13/02/2024 04:49:11,1707799751038,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,understood-alex-quantised,4
16,1707799751477,13/02/2024 04:49:11,1707799751038,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,understood-pat,Agree
17,1707799751477,13/02/2024 04:49:11,1707799751038,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,understood-pat-quantised,4
18,1707799751477,13/02/2024 04:49:11,1707799751038,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,different-alex,Disagree
19,1707799751477,13/02/2024 04:49:11,1707799751038,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,different-alex-quantised,2
20,1707799751477,13/02/2024 04:49:11,1707799751038,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,different-pat,Disagree
21,1707799751477,13/02/2024 04:49:11,1707799751038,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,different-pat-quantised,2
22,1707799751477,13/02/2024 04:49:11,1707799751038,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,chat-again-alex,Agree
23,1707799751710,13/02/2024 04:49:11,1707799751038,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,chat-again-alex-quantised,4
24,1707799751710,13/02/2024 04:49:11,1707799751039,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,chat-again-pat,Neutral
25,1707799751710,13/02/2024 04:49:11,1707799751039,-8,12/02/2024 20:49:11,163181,2,questionnaire-wcll,,35076441,BLIND,10367266,,complete,rshwjw,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1280x689,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,chat-again-pat-quantised,3
