Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
2,1706884197320,02/02/2024 14:29:57,1706866197320,-5,02/02/2024 04:29:57,163181,2,task-vjth,,34734524,BLIND,10269314,,complete,vzmqco,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x607,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,chat2,1,chat2,Screen 2,o6hbif,1,continue,,960919.1,960919.1,960919.1,960919.1,960919.1,960919.1,1,960919.1,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1706885097307,02/02/2024 14:44:57,1706867097307,-5,02/02/2024 04:44:57,163181,2,task-vjth,,34734524,BLIND,10269314,,complete,vzmqco,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x607,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,chat2,1,chat2,Screen 1,xvlh72,2,timedOut,,900005.3000000954,900001.1,900005.3000000954,900005.3000000954,900001.1,900005.3000000954,1,900005.3000000954,0,0,,Time Limit,screen,0,screen,chat2,
4,1706885109905,02/02/2024 14:45:09,1706867109905,-5,02/02/2024 04:45:09,163181,2,task-vjth,,34734524,BLIND,10269314,,complete,vzmqco,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x607,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,8014,83.30000000004657,12587.699999999953,12587.699999999953,83.30000000004657,12587.699999999953,12587.699999999953,1,83.30000000004657,12504.399999999907,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1706885109908,02/02/2024 14:45:09,1706867109908,-5,02/02/2024 04:45:09,163181,2,task-vjth,,34734524,BLIND,10269314,,complete,vzmqco,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x607,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,BA,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1706884277880,02/02/2024 14:31:17,1706866277880,-5,02/02/2024 04:31:17,163181,2,task-vjth,,34734624,BLIND,10269434,,complete,ovmrat,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1706884279872,02/02/2024 14:31:19,1706866279872,-5,02/02/2024 04:31:19,163181,2,task-vjth,,34734624,BLIND,10269434,,complete,ovmrat,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,1,chat2,Screen 2,o6hbif,1,continue,,1987.3999999999069,1987.3999999999069,1987.3999999999069,1987.3999999999069,1987.3999999999069,1987.3999999999069,1,1987.3999999999069,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1706885069143,02/02/2024 14:44:29,1706867069143,-5,02/02/2024 04:44:29,163181,2,task-vjth,,34734624,BLIND,10269434,,complete,ovmrat,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,1,chat2,Screen 1,xvlh72,2,continue,,789274.1000000001,789274.1000000001,789274.1000000001,789274.1000000001,789274.1000000001,789274.1000000001,1,789274.1000000001,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1706885073663,02/02/2024 14:44:33,1706867073663,-5,02/02/2024 04:44:33,163181,2,task-vjth,,34734624,BLIND,10269434,,complete,ovmrat,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,6625,2787.5999999998603,4521.59999999986,4521.59999999986,2787.5999999998603,4521.59999999986,4521.59999999986,1,2787.5999999998603,1734,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1706885073664,02/02/2024 14:44:33,1706867073664,-5,02/02/2024 04:44:33,163181,2,task-vjth,,34734624,BLIND,10269434,,complete,ovmrat,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1706884434465,02/02/2024 14:33:54,1706866434465,-5,02/02/2024 04:33:54,163181,2,task-vjth,,34734828,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1706884436682,02/02/2024 14:33:56,1706866436682,-5,02/02/2024 04:33:56,163181,2,task-vjth,,34734828,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,1,chat2,Screen 2,o6hbif,1,continue,,2214.5,2214.5,2214.5,2214.5,2214.5,2214.5,1,2214.5,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1706885194426,02/02/2024 14:46:34,1706867194426,-5,02/02/2024 04:46:34,163181,2,task-vjth,,34734828,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,1,chat2,Screen 1,xvlh72,2,continue,,757743.9,757743.9,757743.9,757743.9,757743.9,757743.9,1,757743.9,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1706885201471,02/02/2024 14:46:41,1706867201471,-5,02/02/2024 04:46:41,163181,2,task-vjth,,34734828,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,3453,6962.5,7042.399999999907,7042.399999999907,6962.5,7042.399999999907,7042.399999999907,1,6962.5,79.89999999990687,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1706885201471,02/02/2024 14:46:41,1706867201471,-5,02/02/2024 04:46:41,163181,2,task-vjth,,34734828,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707326753370,07/02/2024 17:25:53,1707315953370,-3,07/02/2024 11:25:53,163181,2,task-vjth,,34894579,BLIND,10317326,,complete,hjmiit,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1920x1080,1879x901,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707326756608,07/02/2024 17:25:56,1707315956608,-3,07/02/2024 11:25:56,163181,2,task-vjth,,34894579,BLIND,10317326,,complete,hjmiit,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1920x1080,1879x901,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,1,chat2,Screen 2,o6hbif,1,continue,,951469.4,951469.4,951469.4,951469.4,951469.4,951469.4,1,951469.4,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1707327521053,07/02/2024 17:38:41,1707316721053,-3,07/02/2024 11:38:41,163181,2,task-vjth,,34894579,BLIND,10317326,,complete,hjmiit,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1920x1080,1879x901,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,1,chat2,Screen 1,xvlh72,2,continue,,764442.6,764442.6,764442.6,764442.6,764442.6,764442.6,1,764442.6,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1707327528457,07/02/2024 17:38:48,1707316728457,-3,07/02/2024 11:38:48,163181,2,task-vjth,,34894579,BLIND,10317326,,complete,hjmiit,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1920x1080,1879x901,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,4219,5561.399999999907,7406.199999999953,7406.199999999953,5561.399999999907,7406.199999999953,7406.199999999953,1,5561.399999999907,1844.8000000000466,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1707327528458,07/02/2024 17:38:48,1707316728458,-3,07/02/2024 11:38:48,163181,2,task-vjth,,34894579,BLIND,10317326,,complete,hjmiit,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1920x1080,1879x901,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707461064680,09/02/2024 06:44:24,1707479064680,5.5,09/02/2024 17:14:24,163181,2,task-vjth,,34954075,BLIND,10334394,,complete,rsbcki,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707461066290,09/02/2024 06:44:26,1707479066290,5.5,09/02/2024 17:14:26,163181,2,task-vjth,,34954075,BLIND,10334394,,complete,rsbcki,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,1,chat2,Screen 2,o6hbif,1,continue,,928652.8,928652.8,928652.8,928652.8,928652.8,928652.8,1,928652.8,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1707462358708,09/02/2024 07:05:58,1707480358708,5.5,09/02/2024 17:35:58,163181,2,task-vjth,,34954075,BLIND,10334394,,complete,rsbcki,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,1,chat2,Screen 1,xvlh72,2,timedOut,,1292426.100000006,1292420.4000000001,1292426.100000006,1292426.100000006,1292420.4000000001,1292426.100000006,1,1292426.100000006,0,0,,Time Limit,screen,0,screen,chat2,
4,1707462369264,09/02/2024 07:06:09,1707480369264,5.5,09/02/2024 17:36:09,163181,2,task-vjth,,34954075,BLIND,10334394,,complete,rsbcki,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,5271,4033.399999999907,10550,10550,4033.399999999907,10550,10550,1,4033.399999999907,6516.600000000093,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1707462369267,09/02/2024 07:06:09,1707480369267,5.5,09/02/2024 17:36:09,163181,2,task-vjth,,34954075,BLIND,10334394,,complete,rsbcki,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Task (Counterbalance A),1,A_1PatAnx_2AlexNorm,AB,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
END OF FILE
