Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
3,1707430568230,08/02/2024 22:16:08,1707412568230,-5,08/02/2024 12:16:08,163181,2,task-hu1g,,34948493,BLIND,10332661,,complete,bdmtpi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x679,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,723833.2,723833.2,723833.2,723833.2,723833.2,723833.2,1,723833.2,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1707430577598,08/02/2024 22:16:17,1707412577598,-5,08/02/2024 12:16:17,163181,2,task-hu1g,,34948493,BLIND,10332661,,complete,bdmtpi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x679,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat1,1,completionCode1,Screen 1,oj56ag,1,response,5243,7817.300000000047,9367.40000000014,9367.40000000014,7817.300000000047,9367.40000000014,9367.40000000014,1,7817.300000000047,1550.1000000000931,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1707430577599,08/02/2024 22:16:17,1707412577599,-5,08/02/2024 12:16:17,163181,2,task-hu1g,,34948493,BLIND,10332661,,complete,bdmtpi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x679,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707594561714,10/02/2024 19:49:21,1707576561714,-5,10/02/2024 09:49:21,163181,2,task-hu1g,,34997138,BLIND,10347192,,complete,smlzkq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1623x991,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707594565521,10/02/2024 19:49:25,1707576565521,-5,10/02/2024 09:49:25,163181,2,task-hu1g,,34997138,BLIND,10347192,,complete,smlzkq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1623x991,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat1,1,chat1,Screen 2,66299v,1,continue,,3797.4000000000233,3797.4000000000233,3797.4000000000233,3797.4000000000233,3797.4000000000233,3797.4000000000233,1,3797.4000000000233,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1707595323098,10/02/2024 20:02:03,1707577323098,-5,10/02/2024 10:02:03,163181,2,task-hu1g,,34997138,BLIND,10347192,,complete,smlzkq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1623x991,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,757581.4,757581.4,757581.4,757581.4,757581.4,757581.4,1,757581.4,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1707595333691,10/02/2024 20:02:13,1707577333691,-5,10/02/2024 10:02:13,163181,2,task-hu1g,,34997138,BLIND,10347192,,complete,smlzkq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1623x991,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat1,1,completionCode1,Screen 1,oj56ag,1,response,9822,9426.699999999953,10592,10592,9426.699999999953,10592,10592,1,9426.699999999953,1165.3000000000466,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1707595333694,10/02/2024 20:02:13,1707577333694,-5,10/02/2024 10:02:13,163181,2,task-hu1g,,34997138,BLIND,10347192,,complete,smlzkq,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1623x991,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707625780851,11/02/2024 04:29:40,1707643780851,5.5,11/02/2024 14:59:40,163181,2,task-hu1g,,35002893,BLIND,10348325,,complete,nktfwc,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x800,1280x678,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707625784637,11/02/2024 04:29:44,1707643784637,5.5,11/02/2024 14:59:44,163181,2,task-hu1g,,35002893,BLIND,10348325,,complete,nktfwc,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x800,1280x678,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat1,1,chat1,Screen 2,66299v,1,continue,,759618,759618,759618,759618,759618,759618,1,759618,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1707626507686,11/02/2024 04:41:47,1707644507686,5.5,11/02/2024 15:11:47,163181,2,task-hu1g,,35002893,BLIND,10348325,,complete,nktfwc,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x800,1280x678,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,723048.1000000001,723048.1000000001,723048.1000000001,723048.1000000001,723048.1000000001,723048.1000000001,1,723048.1000000001,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1707626515383,11/02/2024 04:41:55,1707644515383,5.5,11/02/2024 15:11:55,163181,2,task-hu1g,,35002893,BLIND,10348325,,complete,nktfwc,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x800,1280x678,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat1,1,completionCode1,Screen 1,oj56ag,1,response,1779,5399.899999999907,7699.699999999953,7699.699999999953,5399.899999999907,7699.699999999953,7699.699999999953,1,5399.899999999907,2299.8000000000466,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1707626515383,11/02/2024 04:41:55,1707644515383,5.5,11/02/2024 15:11:55,163181,2,task-hu1g,,35002893,BLIND,10348325,,complete,nktfwc,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x800,1280x678,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707778089991,12/02/2024 22:48:09,1707752889991,-7,12/02/2024 08:48:09,163181,2,task-hu1g,,35072132,BLIND,10366087,,complete,tmqfxr,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1277x910,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707778094568,12/02/2024 22:48:14,1707752894568,-7,12/02/2024 08:48:14,163181,2,task-hu1g,,35072132,BLIND,10366087,,complete,tmqfxr,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1277x910,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat1,1,chat1,Screen 2,66299v,1,continue,,4575.699999999953,4575.699999999953,4575.699999999953,4575.699999999953,4575.699999999953,4575.699999999953,1,4575.699999999953,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1707778857843,12/02/2024 23:00:57,1707753657843,-7,12/02/2024 09:00:57,163181,2,task-hu1g,,35072132,BLIND,10366087,,complete,tmqfxr,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1277x910,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,763275.1000000001,763275.1000000001,763275.1000000001,763275.1000000001,763275.1000000001,763275.1000000001,1,763275.1000000001,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1707778862154,12/02/2024 23:01:02,1707753662154,-7,12/02/2024 09:01:02,163181,2,task-hu1g,,35072132,BLIND,10366087,,complete,tmqfxr,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1277x910,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat1,1,completionCode1,Screen 1,oj56ag,1,response,4682,1872.7999999998137,4309.199999999953,4309.199999999953,1872.7999999998137,4309.199999999953,4309.199999999953,1,1872.7999999998137,2436.4000000001397,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1707778862155,12/02/2024 23:01:02,1707753662155,-7,12/02/2024 09:01:02,163181,2,task-hu1g,,35072132,BLIND,10366087,,complete,tmqfxr,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1277x910,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1707830998907,13/02/2024 13:29:58,1707809398907,-6,13/02/2024 01:29:58,163181,2,task-hu1g,,35093897,BLIND,10371835,,complete,klebag,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2560x1440,1463x731,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1707831001808,13/02/2024 13:30:01,1707809401808,-6,13/02/2024 01:30:01,163181,2,task-hu1g,,35093897,BLIND,10371835,,complete,klebag,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2560x1440,1463x731,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat1,1,chat1,Screen 2,66299v,1,continue,,2885.70000000007,2885.70000000007,2885.70000000007,2885.70000000007,2885.70000000007,2885.70000000007,1,2885.70000000007,0,0,,Click To Continue,Continue Button,2,object-63,chat1,
3,1707831735484,13/02/2024 13:42:15,1707810135484,-6,13/02/2024 01:42:15,163181,2,task-hu1g,,35093897,BLIND,10371835,,complete,klebag,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2560x1440,1463x731,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat1,1,chat1,Screen 1,qf5pcz,2,continue,,733691.7,733691.7,733691.7,733691.7,733691.7,733691.7,1,733691.7,0,0,,Click To Continue,Completed chat text,2,object-68,chat1,
4,1707831744920,13/02/2024 13:42:24,1707810144920,-6,13/02/2024 01:42:24,163181,2,task-hu1g,,35093897,BLIND,10371835,,complete,klebag,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2560x1440,1463x731,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat1,1,completionCode1,Screen 1,oj56ag,1,response,1877,9307.800000000047,9424.600000000093,9424.600000000093,9307.800000000047,9424.600000000093,9424.600000000093,1,9307.800000000047,116.80000000004657,0,,Single Text Entry,Single Text Entry,1,object-81,completionCode1,
5,1707831744921,13/02/2024 13:42:24,1707810144921,-6,13/02/2024 01:42:24,163181,2,task-hu1g,,35093897,BLIND,10371835,,complete,klebag,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2560x1440,1463x731,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat1,,,,,,5,END,,,,,,,0,,,,,,,,,,
END OF FILE
