Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
4,1706884724893,02/02/2024 14:38:44,1706866724893,-5,02/02/2024 04:38:44,163181,2,task-4nrv,,34734259,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,7197,12298.400000000023,12365.099999999977,12365.099999999977,12298.400000000023,12365.099999999977,12365.099999999977,1,12298.400000000023,66.69999999995343,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1706884724910,02/02/2024 14:38:44,1706866724910,-5,02/02/2024 04:38:44,163181,2,task-4nrv,,34734259,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1706883577824,02/02/2024 14:19:37,1706865577824,-5,02/02/2024 04:19:37,163181,2,task-4nrv,,34733825,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1706883581369,02/02/2024 14:19:41,1706865581369,-5,02/02/2024 04:19:41,163181,2,task-4nrv,,34733825,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,1,chat2,Screen 2,o6hbif,1,continue,,11294.6,11294.6,11294.6,11294.6,11294.6,11294.6,1,11294.6,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1706884311848,02/02/2024 14:31:51,1706866311848,-5,02/02/2024 04:31:51,163181,2,task-4nrv,,34733825,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,1,chat2,Screen 1,xvlh72,2,continue,,730476.1,730476.1,730476.1,730476.1,730476.1,730476.1,1,730476.1,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1706884316670,02/02/2024 14:31:56,1706866316670,-5,02/02/2024 04:31:56,163181,2,task-4nrv,,34733825,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,6331,2064.70000000007,4829,4829,2064.70000000007,4829,4829,1,2064.70000000007,2764.29999999993,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1706884316671,02/02/2024 14:31:56,1706866316671,-5,02/02/2024 04:31:56,163181,2,task-4nrv,,34733825,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1706883595649,02/02/2024 14:19:55,1706861995649,-6,02/02/2024 02:19:55,163181,2,task-4nrv,,34733837,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1885x928,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1706883601183,02/02/2024 14:20:01,1706862001183,-6,02/02/2024 02:20:01,163181,2,task-4nrv,,34733837,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1885x928,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,1,chat2,Screen 2,o6hbif,1,continue,,37338.2,37338.2,37338.2,37338.2,37338.2,37338.2,1,37338.2,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1706884331918,02/02/2024 14:32:11,1706862731918,-6,02/02/2024 02:32:11,163181,2,task-4nrv,,34733837,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1885x928,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,1,chat2,Screen 1,xvlh72,2,continue,,730733.9,730733.9,730733.9,730733.9,730733.9,730733.9,1,730733.9,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1706884390813,02/02/2024 14:33:10,1706862790813,-6,02/02/2024 02:33:10,163181,2,task-4nrv,,34733837,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1885x928,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,2977,38018.40000000002,58902.70000000007,58902.70000000007,38018.40000000002,58902.70000000007,58902.70000000007,1,38018.40000000002,20884.300000000047,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1706884390819,02/02/2024 14:33:10,1706862790819,-6,02/02/2024 02:33:10,163181,2,task-4nrv,,34733837,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1885x928,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1706883245558,02/02/2024 14:14:05,1706861645558,-6,02/02/2024 02:14:05,163181,2,task-4nrv,,34733471,BLIND,10269319,,complete,dovnxr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1920x927,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1706883251849,02/02/2024 14:14:11,1706861651849,-6,02/02/2024 02:14:11,163181,2,task-4nrv,,34733471,BLIND,10269319,,complete,dovnxr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1920x927,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,1,chat2,Screen 2,o6hbif,1,continue,,6283.359999999997,6283.359999999997,6283.359999999997,6283.359999999997,6283.359999999997,6283.359999999997,1,6283.359999999997,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1706883975785,02/02/2024 14:26:15,1706862375785,-6,02/02/2024 02:26:15,163181,2,task-4nrv,,34733471,BLIND,10269319,,complete,dovnxr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1920x927,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,1,chat2,Screen 1,xvlh72,2,continue,,723933.2999999999,723933.2999999999,723933.2999999999,723933.2999999999,723933.2999999999,723933.2999999999,1,723933.2999999999,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1706883987499,02/02/2024 14:26:27,1706862387499,-6,02/02/2024 02:26:27,163181,2,task-4nrv,,34733471,BLIND,10269319,,complete,dovnxr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1920x927,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,2752,8783.320000000065,11716.660000000033,11716.660000000033,8783.320000000065,11716.660000000033,11716.660000000033,1,8783.320000000065,2933.3399999999674,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1706883987501,02/02/2024 14:26:27,1706862387501,-6,02/02/2024 02:26:27,163181,2,task-4nrv,,34733471,BLIND,10269319,,complete,dovnxr,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1920x1080,1920x927,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,BA,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1706883103320,02/02/2024 14:11:43,1706861503320,-6,02/02/2024 02:11:43,163181,2,task-4nrv,,34733316,BLIND,10269277,,complete,agzipv,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x703,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1706883105419,02/02/2024 14:11:45,1706861505419,-6,02/02/2024 02:11:45,163181,2,task-4nrv,,34733316,BLIND,10269277,,complete,agzipv,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x703,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat2,1,chat2,Screen 2,o6hbif,1,continue,,18238.9,18238.9,18238.9,18238.9,18238.9,18238.9,1,18238.9,0,0,,Click To Continue,Continue Button,2,object-67,chat2,
3,1706883827836,02/02/2024 14:23:47,1706862227836,-6,02/02/2024 02:23:47,163181,2,task-4nrv,,34733316,BLIND,10269277,,complete,agzipv,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x864,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat2,1,chat2,Screen 1,xvlh72,2,continue,,722411.6,722411.6,722411.6,722411.6,722411.6,722411.6,1,722411.6,0,0,,Click To Continue,Completed button,2,object-74,chat2,
4,1706883831524,02/02/2024 14:23:51,1706862231524,-6,02/02/2024 02:23:51,163181,2,task-4nrv,,34733316,BLIND,10269277,,complete,agzipv,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x703,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat2,1,completionCode2,Screen 1,vdaeaw,1,response,7503,3135.6999999999534,3690.5999999999767,3690.5999999999767,3135.6999999999534,3690.5999999999767,3690.5999999999767,1,3135.6999999999534,554.9000000000233,0,,Single Text Entry,Single Text Entry,1,object-84,completionCode2,
5,1706883831524,02/02/2024 14:23:51,1706862231524,-6,02/02/2024 02:23:51,163181,2,task-4nrv,,34733316,BLIND,10269277,,complete,agzipv,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x703,,,0,Task (Counterbalance A),1,A_2AlexNorm_1PatAnx,AB,chat2,,,,,,5,END,,,,,,,0,,,,,,,,,,
END OF FILE
